sequence,timestamp,equity
0,start,100000.00
1,2024-05-14T14:30:00-04:00,100996.00
2,2024-06-05T12:30:00-04:00,102002.69
3,2024-05-20T09:30:00-04:00,101482.51
4,2024-06-13T09:30:00-04:00,102493.10
5,2024-06-28T09:30:00-04:00,101970.26
6,2024-07-03T11:30:00-04:00,102979.83
7,2024-07-17T09:30:00-04:00,103999.69
8,2024-07-24T09:30:00-04:00,103473.00
9,2024-08-02T09:30:00-04:00,102952.54
10,2024-08-15T09:30:00-04:00,103977.48
11,2024-09-06T09:30:00-04:00,105012.21
12,2024-09-13T09:30:00-04:00,106056.69
13,2024-09-24T11:30:00-04:00,105513.29
14,2024-10-10T11:30:00-04:00,106558.66
15,2024-10-25T09:30:00-04:00,106017.95
16,2024-10-31T10:30:00-04:00,105482.71
17,2024-11-06T09:30:00-05:00,106528.95
18,2024-11-15T09:30:00-05:00,107576.58
19,2024-12-02T09:30:00-05:00,107031.07
20,2024-12-11T09:30:00-05:00,106481.17
21,2024-12-20T09:30:00-05:00,107539.64
22,2025-01-10T09:30:00-05:00,106995.55
23,2025-02-28T09:30:00-05:00,106457.30
24,2025-01-27T09:30:00-05:00,107510.92
25,2025-02-07T09:30:00-05:00,106967.00
26,2025-02-24T09:30:00-05:00,108025.43
27,2025-03-06T13:30:00-05:00,107479.03
28,2025-03-24T09:30:00-04:00,108546.99
29,2025-03-28T10:30:00-04:00,109624.91
30,2025-05-15T10:30:00-04:00,110719.81
31,2025-04-24T11:30:00-04:00,110162.89
32,2025-05-01T09:30:00-04:00,109606.32
33,2025-05-21T11:30:00-04:00,109042.17
34,2025-06-03T10:30:00-04:00,108490.22
35,2025-06-24T09:30:00-04:00,107936.61
36,2025-06-26T09:30:00-04:00,109007.36
37,2025-07-09T09:30:00-04:00,108454.25
38,2025-07-17T10:30:00-04:00,107900.20
39,2025-08-19T12:30:00-04:00,108966.39
40,2025-09-05T09:30:00-04:00,108412.50
41,2025-09-11T09:30:00-04:00,108297.87
42,2025-09-25T09:30:00-04:00,109363.79
43,2025-10-08T11:30:00-04:00,108802.34
44,2025-10-20T09:30:00-04:00,108252.63
45,2025-11-06T10:30:00-05:00,109326.04
46,2025-11-14T09:30:00-05:00,108776.49
47,2025-11-20T11:30:00-05:00,108227.96
48,2025-12-05T09:30:00-05:00,107671.26
49,2026-01-15T10:30:00-05:00,108740.95
50,2026-01-20T13:30:00-05:00,108190.46
51,2026-01-27T09:30:00-05:00,107645.45
52,2026-02-05T09:30:00-05:00,108717.03
53,2026-02-17T09:30:00-05:00,108168.38
54,2026-03-03T09:30:00-05:00,107623.13
55,2026-03-20T13:30:00-04:00,108693.35
56,2026-03-19T09:30:00-04:00,108145.92
57,2026-03-26T09:30:00-04:00,107600.44
58,2026-04-08T09:30:00-04:00,107054.73
59,2026-04-21T14:30:00-04:00,106736.39
