sequence,timestamp,equity
0,start,100000.00
1,2024-04-01T15:50:00-04:00,99859.23
2,2024-04-02T15:05:00-04:00,100047.66
3,2024-04-03T10:00:00-04:00,99878.98
4,2024-04-04T09:30:00-04:00,99587.89
5,2024-04-04T09:30:00-04:00,100322.85
6,2024-04-04T13:55:00-04:00,100547.08
7,2024-04-09T09:30:00-04:00,101532.71
8,2024-04-09T09:30:00-04:00,101262.05
9,2024-04-09T09:30:00-04:00,101076.04
10,2024-04-08T15:40:00-04:00,100942.94
11,2024-04-09T14:00:00-04:00,100802.73
12,2024-04-10T13:00:00-04:00,100282.86
13,2024-04-11T10:15:00-04:00,99934.92
14,2024-04-12T09:30:00-04:00,100242.54
15,2024-04-12T15:00:00-04:00,99906.65
16,2024-04-15T12:20:00-04:00,99543.65
17,2024-04-16T09:40:00-04:00,99216.36
18,2024-04-16T14:05:00-04:00,98970.09
19,2024-04-18T13:20:00-04:00,98608.48
20,2024-04-19T10:15:00-04:00,98367.75
21,2024-04-22T12:15:00-04:00,97927.68
22,2024-04-23T13:40:00-04:00,97756.77
23,2024-04-24T12:10:00-04:00,98235.64
24,2024-04-26T09:30:00-04:00,97738.07
25,2024-04-25T15:15:00-04:00,97351.43
26,2024-04-26T12:55:00-04:00,97050.27
27,2024-04-30T11:05:00-04:00,96571.99
28,2024-05-01T12:00:00-04:00,96402.10
29,2024-05-03T09:30:00-04:00,95910.59
30,2024-05-02T12:35:00-04:00,95720.52
31,2024-05-03T09:30:00-04:00,95466.16
32,2024-05-06T09:30:00-04:00,95363.07
33,2024-05-06T12:45:00-04:00,95291.15
34,2024-05-06T15:50:00-04:00,95149.98
35,2024-05-07T13:20:00-04:00,95043.66
36,2024-05-09T15:50:00-04:00,95631.50
37,2024-05-09T10:05:00-04:00,95852.92
38,2024-05-13T09:30:00-04:00,95490.44
39,2024-05-13T09:30:00-04:00,95680.48
40,2024-05-14T14:30:00-04:00,95406.18
41,2024-05-14T09:40:00-04:00,95548.31
42,2024-05-14T14:10:00-04:00,95705.23
43,2024-05-15T15:45:00-04:00,95560.27
44,2024-05-16T15:35:00-04:00,95359.99
45,2024-05-17T12:45:00-04:00,95239.94
46,2024-05-20T09:55:00-04:00,95680.29
47,2024-05-20T13:50:00-04:00,95834.13
48,2024-05-21T09:30:00-04:00,95595.45
49,2024-05-21T15:30:00-04:00,95756.63
50,2024-05-22T11:50:00-04:00,95849.28
51,2024-05-23T13:55:00-04:00,96420.00
52,2024-05-24T14:05:00-04:00,96291.43
53,2024-05-29T09:30:00-04:00,96727.11
54,2024-05-30T09:30:00-04:00,96367.47
55,2024-05-29T15:50:00-04:00,96505.54
56,2024-05-30T15:20:00-04:00,96291.94
57,2024-05-31T10:20:00-04:00,95858.92
58,2024-05-31T15:05:00-04:00,96269.62
59,2024-06-04T14:45:00-04:00,95778.56
60,2024-06-04T14:15:00-04:00,95399.63
61,2024-06-04T14:15:00-04:00,95765.00
62,2024-06-05T15:50:00-04:00,95627.36
63,2024-06-06T14:05:00-04:00,95487.35
64,2024-06-07T12:55:00-04:00,95101.89
65,2024-06-11T09:45:00-04:00,95477.62
66,2024-06-11T14:15:00-04:00,95701.56
67,2024-06-11T15:55:00-04:00,95525.19
68,2024-06-12T14:00:00-04:00,95780.76
69,2024-06-13T12:15:00-04:00,95598.79
70,2024-06-17T11:00:00-04:00,95150.13
71,2024-06-17T12:20:00-04:00,95629.90
72,2024-06-14T15:55:00-04:00,95511.95
73,2024-06-18T13:45:00-04:00,95393.63
74,2024-06-20T09:30:00-04:00,95186.55
75,2024-06-20T13:05:00-04:00,95656.75
76,2024-06-21T09:30:00-04:00,95321.13
77,2024-06-24T15:55:00-04:00,95039.12
78,2024-06-24T10:00:00-04:00,95338.12
79,2024-06-27T10:15:00-04:00,94953.31
80,2024-06-25T12:45:00-04:00,94683.04
81,2024-06-26T15:55:00-04:00,95099.43
82,2024-06-26T11:10:00-04:00,94956.20
83,2024-06-26T15:50:00-04:00,94838.68
84,2024-06-28T09:30:00-04:00,94708.49
85,2024-06-28T14:20:00-04:00,94452.30
86,2024-07-01T10:10:00-04:00,94078.17
87,2024-07-01T14:10:00-04:00,93955.73
88,2024-07-02T13:05:00-04:00,93786.77
89,2024-07-05T13:20:00-04:00,93672.72
90,2024-07-09T09:30:00-04:00,93495.41
91,2024-07-09T09:30:00-04:00,93724.35
92,2024-07-09T13:00:00-04:00,93597.41
93,2024-07-10T14:45:00-04:00,93509.08
94,2024-07-11T12:50:00-04:00,93262.31
95,2024-07-11T15:35:00-04:00,93086.96
96,2024-07-12T13:10:00-04:00,92907.31
97,2024-07-12T15:35:00-04:00,93159.47
98,2024-07-15T15:45:00-04:00,93629.37
99,2024-07-16T14:55:00-04:00,93356.15
100,2024-07-19T13:00:00-04:00,94280.21
101,2024-07-17T13:05:00-04:00,94107.61
102,2024-07-18T12:15:00-04:00,94875.92
103,2024-07-19T11:10:00-04:00,94518.64
104,2024-07-22T09:30:00-04:00,95012.37
105,2024-07-22T13:30:00-04:00,94711.47
106,2024-07-23T09:40:00-04:00,94572.97
107,2024-07-24T09:30:00-04:00,95140.37
108,2024-07-23T15:40:00-04:00,94991.14
109,2024-07-24T14:20:00-04:00,94783.82
