sequence,timestamp,equity
0,start,100000.00
1,2024-04-15T14:30:00-04:00,99497.47
2,2024-04-19T13:30:00-04:00,100490.22
3,2024-04-24T11:30:00-04:00,99982.33
4,2024-05-01T09:30:00-04:00,99479.14
5,2024-05-23T09:30:00-04:00,100471.79
6,2024-05-09T09:30:00-04:00,99965.63
7,2024-05-23T09:30:00-04:00,100962.29
8,2024-05-20T09:30:00-04:00,100454.54
9,2024-05-28T11:30:00-04:00,101455.99
10,2024-06-05T12:30:00-04:00,102465.81
11,2024-06-20T12:30:00-04:00,101949.85
12,2024-07-03T11:30:00-04:00,101437.72
13,2024-08-01T09:30:00-04:00,100928.98
14,2024-09-03T09:30:00-04:00,100422.42
15,2024-08-22T14:30:00-04:00,99917.50
16,2024-09-26T09:30:00-04:00,100915.06
17,2024-10-07T13:30:00-04:00,101919.43
18,2024-10-15T10:30:00-04:00,101406.97
19,2024-10-29T11:30:00-04:00,100889.50
20,2024-11-04T09:30:00-05:00,100377.54
21,2024-11-18T09:30:00-05:00,99873.19
22,2024-11-20T09:30:00-05:00,99371.77
23,2024-12-09T09:30:00-05:00,98872.64
24,2024-12-10T09:30:00-05:00,98363.61
25,2024-12-13T10:30:00-05:00,97866.19
26,2025-01-06T09:30:00-05:00,98841.68
27,2025-01-03T09:30:00-05:00,98342.08
28,2025-01-22T09:30:00-05:00,97847.99
29,2025-01-22T14:30:00-05:00,98824.11
30,2025-06-16T10:30:00-04:00,98329.49
31,2025-02-18T09:30:00-05:00,99310.37
32,2025-02-12T09:30:00-05:00,98807.29
33,2025-02-21T14:30:00-05:00,98308.52
34,2025-03-03T14:30:00-05:00,99290.22
35,2025-04-04T09:30:00-04:00,100281.87
36,2025-05-14T09:30:00-04:00,101282.44
37,2025-05-29T09:30:00-04:00,102291.55
38,2025-06-25T10:30:00-04:00,103311.70
39,2025-07-01T09:30:00-04:00,102789.95
40,2025-07-15T09:30:00-04:00,103809.79
41,2025-07-22T09:30:00-04:00,104834.76
42,2025-07-31T09:30:00-04:00,105878.92
43,2025-07-30T13:30:00-04:00,106929.14
44,2025-08-07T09:30:00-04:00,107991.01
45,2025-08-25T09:30:00-04:00,107448.91
46,2025-08-28T09:30:00-04:00,106907.78
47,2025-09-18T12:30:00-04:00,106370.48
48,2025-10-09T09:30:00-04:00,105832.35
49,2025-10-20T09:30:00-04:00,105298.56
50,2025-10-29T09:30:00-04:00,106348.27
51,2025-11-10T09:30:00-05:00,105814.67
52,2025-11-12T14:30:00-05:00,105276.97
53,2025-12-17T10:30:00-05:00,106321.23
54,2025-12-26T09:30:00-05:00,107378.17
55,2026-01-28T09:30:00-05:00,106837.22
56,2026-01-21T14:30:00-05:00,106298.53
57,2026-02-18T09:30:00-05:00,105763.61
58,2026-02-24T09:30:00-05:00,105228.36
59,2026-03-16T14:30:00-04:00,104699.86
60,2026-04-08T09:30:00-04:00,104173.77
61,2026-03-31T09:30:00-04:00,103645.84
62,2026-04-21T14:30:00-04:00,103705.33
