sequence,timestamp,equity
0,start,100000.00
1,2010-11-02T16:00:00-04:00,99499.24
2,2011-06-16T16:00:00-04:00,100493.67
3,2011-04-12T16:00:00-04:00,99989.72
4,2011-10-04T16:00:00-04:00,99488.97
5,2011-12-02T16:00:00-05:00,98990.64
6,2012-02-08T16:00:00-05:00,99978.74
7,2012-04-09T16:00:00-04:00,99476.95
8,2012-06-04T16:00:00-04:00,98977.95
9,2012-08-03T16:00:00-04:00,98482.11
10,2012-10-09T16:00:00-04:00,97987.80
11,2013-02-28T16:00:00-05:00,97495.06
12,2013-06-19T16:00:00-04:00,97005.85
13,2014-02-13T16:00:00-05:00,97974.28
14,2014-02-12T16:00:00-05:00,97482.84
15,2014-04-03T16:00:00-04:00,96994.17
16,2014-06-12T16:00:00-04:00,96507.69
17,2014-07-23T16:00:00-04:00,96021.72
18,2014-10-10T16:00:00-04:00,96980.14
19,2015-02-12T16:00:00-05:00,96492.89
20,2015-02-12T16:00:00-05:00,97455.98
21,2015-05-11T16:00:00-04:00,96967.69
22,2015-07-07T16:00:00-04:00,97935.63
23,2015-09-25T16:00:00-04:00,97445.36
24,2016-01-14T16:00:00-05:00,98418.00
25,2016-05-13T16:00:00-04:00,97923.35
26,2016-07-07T16:00:00-04:00,97432.29
27,2016-09-19T16:00:00-04:00,96943.85
28,2016-11-11T16:00:00-05:00,96457.88
29,2017-02-07T16:00:00-05:00,95974.93
30,2017-05-11T16:00:00-04:00,96933.51
31,2017-07-21T16:00:00-04:00,96448.04
32,2017-09-15T16:00:00-04:00,95964.12
33,2017-11-29T16:00:00-05:00,96921.53
34,2018-02-16T16:00:00-05:00,96436.43
35,2018-05-09T16:00:00-04:00,95953.49
36,2018-06-28T16:00:00-04:00,96910.92
37,2018-10-01T16:00:00-04:00,96424.49
38,2019-04-05T16:00:00-04:00,97388.00
39,2019-03-13T16:00:00-04:00,96899.98
40,2019-09-05T16:00:00-04:00,96414.55
41,2019-10-11T16:00:00-04:00,95931.36
42,2019-12-12T16:00:00-05:00,95450.67
43,2020-02-10T16:00:00-05:00,94971.97
44,2021-02-10T16:00:00-05:00,94496.62
45,2021-02-10T16:00:00-05:00,94023.34
46,2021-01-11T16:00:00-05:00,93551.40
47,2021-06-02T16:00:00-04:00,94486.08
48,2021-07-20T16:00:00-04:00,95430.06
49,2021-09-28T16:00:00-04:00,94951.46
50,2022-04-21T16:00:00-04:00,95900.48
51,2022-04-21T16:00:00-04:00,95420.36
52,2022-06-14T16:00:00-04:00,94942.64
53,2022-09-01T16:00:00-04:00,95891.23
54,2023-02-23T16:00:00-05:00,95410.88
55,2023-04-18T16:00:00-04:00,94931.76
56,2023-08-22T16:00:00-04:00,94456.04
57,2023-10-23T16:00:00-04:00,93982.70
58,2024-01-08T16:00:00-05:00,93511.65
59,2026-04-21T16:00:00-04:00,93479.44
60,2025-04-07T16:00:00-04:00,93011.69
61,2024-11-06T16:00:00-05:00,92545.30
62,2025-01-27T16:00:00-05:00,92081.63
63,2025-02-27T16:00:00-05:00,91620.09
64,2025-06-24T16:00:00-04:00,92535.72
65,2025-09-22T16:00:00-04:00,92071.25
66,2025-10-28T16:00:00-04:00,91609.28
67,2026-03-27T16:00:00-04:00,91150.21
68,2026-02-25T16:00:00-05:00,90692.36
69,2026-04-15T16:00:00-04:00,91597.80
