sequence,timestamp,equity
0,start,100000.00
1,2012-04-03T16:00:00-04:00,100627.73
2,2013-02-28T16:00:00-05:00,100121.72
3,2013-04-24T16:00:00-04:00,101119.93
4,2014-02-12T16:00:00-05:00,102129.89
5,2013-09-18T16:00:00-04:00,101609.66
6,2013-10-23T16:00:00-04:00,102615.79
7,2013-12-20T16:00:00-05:00,103635.37
8,2014-05-28T16:00:00-04:00,104666.69
9,2014-06-20T16:00:00-04:00,105706.19
10,2014-09-23T16:00:00-04:00,105171.78
11,2014-12-08T16:00:00-05:00,104636.28
12,2015-02-12T16:00:00-05:00,105680.02
13,2015-03-20T16:00:00-04:00,105145.79
14,2015-05-06T16:00:00-04:00,106190.58
15,2016-01-04T16:00:00-05:00,107246.70
16,2016-09-29T16:00:00-04:00,108317.08
17,2018-07-26T16:00:00-04:00,107770.75
18,2018-10-01T16:00:00-04:00,108845.37
19,2019-12-19T16:00:00-05:00,109931.56
20,2020-02-10T16:00:00-05:00,109380.61
21,2020-12-11T16:00:00-05:00,108821.73
22,2025-09-05T16:00:00-04:00,108272.83
23,2026-02-04T16:00:00-05:00,109352.88
