sequence,timestamp,equity
0,start,100000.00
1,2024-04-24T09:30:00-04:00,100998.08
2,2024-06-13T09:30:00-04:00,100490.88
3,2024-05-21T09:30:00-04:00,99984.80
4,2024-06-05T09:30:00-04:00,99481.62
5,2024-06-26T09:30:00-04:00,98982.82
6,2024-08-05T09:30:00-04:00,99971.71
7,2024-08-01T14:30:00-04:00,99470.54
8,2024-08-15T09:30:00-04:00,100462.31
9,2024-08-28T10:30:00-04:00,101464.18
10,2024-09-23T09:30:00-04:00,102476.56
11,2024-10-11T09:30:00-04:00,103499.68
12,2024-10-10T09:30:00-04:00,102978.46
13,2024-10-21T09:30:00-04:00,102456.39
14,2024-11-06T09:30:00-05:00,103478.76
15,2024-11-22T10:30:00-05:00,102958.08
16,2025-01-02T09:30:00-05:00,103986.49
17,2025-02-06T09:30:00-05:00,103465.29
18,2025-02-10T09:30:00-05:00,104498.49
19,2025-02-24T09:30:00-05:00,103974.77
20,2025-03-04T09:30:00-05:00,103453.78
21,2025-04-07T09:30:00-04:00,102935.68
22,2025-03-24T09:30:00-04:00,103962.76
23,2025-04-28T09:30:00-04:00,103441.87
24,2025-05-09T09:30:00-04:00,104475.20
25,2025-04-25T09:30:00-04:00,105518.22
26,2025-05-09T09:30:00-04:00,104988.93
27,2025-05-09T09:30:00-04:00,106036.01
28,2025-05-20T09:30:00-04:00,105502.70
29,2025-06-05T09:30:00-04:00,106555.11
30,2025-09-12T09:30:00-04:00,107619.51
31,2025-09-08T09:30:00-04:00,107080.39
32,2025-07-18T09:30:00-04:00,108148.07
33,2025-08-11T09:30:00-04:00,107606.27
34,2025-08-25T14:30:00-04:00,107065.10
35,2025-09-12T09:30:00-04:00,108133.87
36,2025-09-12T09:30:00-04:00,109212.57
37,2025-09-29T09:30:00-04:00,108664.06
38,2025-10-27T10:30:00-04:00,108117.71
39,2025-10-24T09:30:00-04:00,107574.06
40,2025-11-03T09:30:00-05:00,107034.02
41,2025-11-13T09:30:00-05:00,106496.82
42,2025-11-21T09:30:00-05:00,105961.86
43,2025-12-03T09:30:00-05:00,105428.44
44,2025-12-12T09:30:00-05:00,104897.54
45,2026-01-06T10:30:00-05:00,105944.29
46,2026-01-20T09:30:00-05:00,105412.19
47,2026-01-29T10:30:00-05:00,104882.07
48,2026-02-02T09:30:00-05:00,104355.31
49,2026-03-03T10:30:00-05:00,105396.39
50,2026-03-02T09:30:00-05:00,104866.25
51,2026-03-09T09:30:00-04:00,104340.06
52,2026-03-20T14:30:00-04:00,105381.09
53,2026-03-27T09:30:00-04:00,104850.55
54,2026-04-15T09:30:00-04:00,105895.53
