sequence,timestamp,equity
0,start,100000.00
1,2024-05-03T09:30:00-04:00,100991.59
2,2024-06-06T09:30:00-04:00,101996.96
3,2024-05-23T09:30:00-04:00,101471.89
4,2024-06-17T13:30:00-04:00,102481.05
5,2024-06-12T09:30:00-04:00,101951.28
6,2024-06-28T09:30:00-04:00,101431.92
7,2024-07-24T09:30:00-04:00,102437.14
8,2024-08-02T09:30:00-04:00,101919.17
9,2024-09-17T09:30:00-04:00,102935.36
10,2024-08-29T10:30:00-04:00,102405.35
11,2024-09-13T13:30:00-04:00,103422.16
12,2024-09-26T09:30:00-04:00,102896.52
13,2024-10-09T11:30:00-04:00,103908.98
14,2024-10-17T09:30:00-04:00,103375.49
15,2024-10-31T09:30:00-04:00,102852.49
16,2024-11-06T09:30:00-05:00,103871.26
17,2024-11-14T09:30:00-05:00,104326.53
18,2024-12-18T13:30:00-05:00,105231.39
19,2025-01-10T09:30:00-05:00,104697.29
20,2025-03-04T09:30:00-05:00,104170.21
21,2025-02-03T09:30:00-05:00,103641.23
22,2025-02-13T13:30:00-05:00,103114.69
23,2025-02-21T13:30:00-05:00,104130.99
24,2025-03-03T14:30:00-05:00,103605.03
25,2025-03-24T09:30:00-04:00,104633.09
26,2025-03-31T09:30:00-04:00,105671.53
27,2025-06-24T11:30:00-04:00,106726.81
28,2025-04-23T09:30:00-04:00,106188.53
29,2025-05-01T09:30:00-04:00,105651.18
30,2025-05-23T09:30:00-04:00,106694.60
31,2025-06-23T12:30:00-04:00,107746.82
32,2025-06-26T09:30:00-04:00,108813.19
33,2025-07-10T12:30:00-04:00,108260.75
34,2025-07-17T13:30:00-04:00,107703.01
35,2025-07-31T09:30:00-04:00,107144.19
36,2025-08-20T09:30:00-04:00,108152.67
37,2025-09-02T11:30:00-04:00,109219.08
38,2025-09-18T09:30:00-04:00,108766.40
39,2025-10-14T09:30:00-04:00,108212.66
40,2025-10-08T11:30:00-04:00,107652.02
41,2025-10-24T09:30:00-04:00,107099.70
42,2025-11-18T09:30:00-05:00,106560.13
43,2025-11-20T12:30:00-05:00,106023.60
44,2025-12-05T09:30:00-05:00,105515.59
45,2026-01-07T09:30:00-05:00,106560.33
46,2026-01-20T13:30:00-05:00,106019.15
47,2026-01-14T10:30:00-05:00,106971.16
48,2026-03-03T09:30:00-05:00,108032.67
49,2026-03-03T09:30:00-05:00,109103.04
50,2026-03-02T09:30:00-05:00,108545.71
51,2026-03-13T13:30:00-04:00,107998.24
52,2026-03-26T13:30:00-04:00,107453.27
53,2026-04-08T09:30:00-04:00,108522.46
