strategy_id,symbol,timeframe,direction,signal_timestamp,entry_timestamp,entry_price,stop_price,target_price,risk_per_share,exit_timestamp,exit_price,exit_reason,gross_r,baseline_net_r,setup_notes
M10-PA-005,SPY,1h,long,2024-04-05T10:30:00-04:00,2024-04-05T11:30:00-04:00,517.840,513.670,526.180,4.170,2024-04-10T09:30:00-04:00,513.670,stop_hit,-1.0000,-1.0247,failed_downside_range_breakout
M10-PA-005,SPY,1h,long,2024-04-10T10:30:00-04:00,2024-04-10T11:30:00-04:00,514.530,512.670,518.250,1.860,2024-04-10T12:30:00-04:00,512.670,stop_hit,-1.0000,-1.0552,failed_downside_range_breakout
M10-PA-005,SPY,1h,long,2024-04-10T13:30:00-04:00,2024-04-10T14:30:00-04:00,513.190,512.100,515.370,1.090,2024-04-11T09:30:00-04:00,512.100,stop_before_target_same_bar,-1.0000,-1.0941,failed_downside_range_breakout
M10-PA-005,SPY,1h,long,2024-04-11T10:30:00-04:00,2024-04-11T11:30:00-04:00,513.570,512.085,516.540,1.485,2024-04-11T12:30:00-04:00,516.540,target_hit,2.0000,1.9306,failed_downside_range_breakout
M10-PA-005,SPY,1h,long,2024-04-15T09:30:00-04:00,2024-04-15T10:30:00-04:00,512.590,509.080,519.610,3.510,2024-04-15T12:30:00-04:00,509.080,stop_hit,-1.0000,-1.0291,failed_downside_range_breakout
M10-PA-005,SPY,1h,long,2024-04-12T14:30:00-04:00,2024-04-15T09:30:00-04:00,515.130,509.080,527.230,6.050,2024-04-15T12:30:00-04:00,509.080,stop_hit,-1.0000,-1.0169,failed_downside_range_breakout
M10-PA-005,SPY,1h,long,2024-04-15T09:30:00-04:00,2024-04-15T10:30:00-04:00,512.590,509.080,519.610,3.510,2024-04-15T12:30:00-04:00,509.080,stop_hit,-1.0000,-1.0291,failed_downside_range_breakout
M10-PA-005,SPY,1h,long,2024-04-16T10:30:00-04:00,2024-04-16T11:30:00-04:00,504.180,502.430,507.680,1.750,2024-04-16T13:30:00-04:00,502.430,stop_hit,-1.0000,-1.0575,failed_downside_range_breakout
M10-PA-005,SPY,1h,long,2024-04-16T11:30:00-04:00,2024-04-16T12:30:00-04:00,504.490,502.430,508.610,2.060,2024-04-16T13:30:00-04:00,502.430,stop_hit,-1.0000,-1.0489,failed_downside_range_breakout
M10-PA-005,SPY,1h,long,2024-04-16T14:30:00-04:00,2024-04-17T09:30:00-04:00,506.050,502.220,513.710,3.830,2024-04-17T10:30:00-04:00,502.220,stop_hit,-1.0000,-1.0263,failed_downside_range_breakout
M10-PA-005,SPY,1h,long,2024-04-17T13:30:00-04:00,2024-04-17T14:30:00-04:00,501.870,499.130,507.350,2.740,2024-04-18T12:30:00-04:00,499.130,stop_hit,-1.0000,-1.0365,failed_downside_range_breakout
M10-PA-005,SPY,1h,long,2024-04-18T13:30:00-04:00,2024-04-18T14:30:00-04:00,499.550,498.610,501.430,0.940,2024-04-18T14:30:00-04:00,498.610,stop_hit,-1.0000,-1.1062,failed_downside_range_breakout
M10-PA-005,SPY,1h,long,2024-04-18T14:30:00-04:00,2024-04-19T09:30:00-04:00,499.440,498.560,501.200,0.880,2024-04-19T09:30:00-04:00,498.560,stop_hit,-1.0000,-1.1134,failed_downside_range_breakout
M10-PA-005,SPY,1h,long,2024-04-19T13:30:00-04:00,2024-04-19T14:30:00-04:00,495.455,495.080,496.205,0.375,2024-04-19T14:30:00-04:00,495.080,stop_hit,-1.0000,-1.2641,failed_downside_range_breakout
M10-PA-005,SPY,1h,long,2024-04-22T09:30:00-04:00,2024-04-22T10:30:00-04:00,496.435,494.020,501.265,2.415,2024-04-22T13:30:00-04:00,501.265,target_hit,2.0000,1.9587,failed_downside_range_breakout
M10-PA-005,SPY,1h,short,2024-04-24T10:30:00-04:00,2024-04-24T11:30:00-04:00,504.630,507.360,499.170,2.730,2024-04-25T09:30:00-04:00,499.170,target_hit,2.0000,1.9632,failed_upside_range_breakout
M10-PA-005,SPY,1h,short,2024-04-26T11:30:00-04:00,2024-04-26T12:30:00-04:00,508.880,509.550,507.540,0.670,2024-04-26T12:30:00-04:00,509.550,stop_hit,-1.0000,-1.1520,failed_upside_range_breakout
M10-PA-005,SPY,1h,short,2024-04-26T13:30:00-04:00,2024-04-26T14:30:00-04:00,508.970,509.880,507.150,0.910,2024-04-29T09:30:00-04:00,509.880,stop_hit,-1.0000,-1.1120,failed_upside_range_breakout
M10-PA-005,SPY,1h,short,2024-04-29T10:30:00-04:00,2024-04-29T11:30:00-04:00,509.580,510.750,507.240,1.170,2024-04-30T10:30:00-04:00,507.240,target_hit,2.0000,1.9131,failed_upside_range_breakout
M10-PA-005,SPY,1h,long,2024-05-01T11:30:00-04:00,2024-05-01T12:30:00-04:00,501.045,499.865,503.405,1.180,2024-05-01T14:30:00-04:00,503.405,target_hit,2.0000,1.9149,failed_downside_range_breakout
M10-PA-005,SPY,1h,long,2024-05-01T12:30:00-04:00,2024-05-01T13:30:00-04:00,500.730,499.865,502.460,0.865,2024-05-01T13:30:00-04:00,502.460,target_hit,2.0000,1.8840,failed_downside_range_breakout
M10-PA-005,SPY,1h,long,2024-05-02T10:30:00-04:00,2024-05-02T11:30:00-04:00,502.130,499.550,507.290,2.580,2024-05-03T09:30:00-04:00,507.290,target_hit,2.0000,1.9609,failed_downside_range_breakout
M10-PA-005,SPY,1h,short,2024-05-03T10:30:00-04:00,2024-05-03T11:30:00-04:00,509.750,512.550,504.150,2.800,2024-05-06T09:30:00-04:00,512.550,stop_hit,-1.0000,-1.0365,failed_upside_range_breakout
M10-PA-005,SPY,1h,short,2024-05-06T11:30:00-04:00,2024-05-06T12:30:00-04:00,514.190,514.640,513.290,0.450,2024-05-06T12:30:00-04:00,514.640,stop_hit,-1.0000,-1.2286,failed_upside_range_breakout
M10-PA-005,SPY,1h,short,2024-05-07T13:30:00-04:00,2024-05-07T14:30:00-04:00,516.830,518.565,513.360,1.735,2024-05-09T10:30:00-04:00,518.565,stop_hit,-1.0000,-1.0597,failed_upside_range_breakout
M10-PA-005,SPY,1h,short,2024-05-07T13:30:00-04:00,2024-05-07T14:30:00-04:00,516.830,518.565,513.360,1.735,2024-05-09T10:30:00-04:00,518.565,stop_hit,-1.0000,-1.0597,failed_upside_range_breakout
M10-PA-005,SPY,1h,short,2024-05-07T13:30:00-04:00,2024-05-07T14:30:00-04:00,516.830,518.565,513.360,1.735,2024-05-09T10:30:00-04:00,518.565,stop_hit,-1.0000,-1.0597,failed_upside_range_breakout
M10-PA-005,SPY,1h,short,2024-05-07T14:30:00-04:00,2024-05-08T09:30:00-04:00,515.260,518.565,508.650,3.305,2024-05-09T10:30:00-04:00,518.565,stop_hit,-1.0000,-1.0313,failed_upside_range_breakout
