bucket,candidate_schema_version,candidate_status,data_checksum,data_lineage,data_path,direction,hypothetical_entry_price,hypothetical_quantity,hypothetical_stop_price,hypothetical_target_price,is_current_scan_date,latest_price,latest_price_source,notes,queue_action,review_status,risk_level,signal_date,signal_time,simulated_context,simulated_intraday_pnl,simulated_intraday_return_percent,simulated_state,source_refs,spec_ref,strategy_id,strategy_title,symbol,timeframe
今日新扫描机会,m12.scanner-candidate.v1,trigger_candidate,6a15ec9edb2100cde425805d0752471455dce0fbd287d930ffde48fad0f31e84,native_current_session_5m_cache,local_data/longbridge_intraday/us_AVGO_5m_2026-04-28_2026-04-28_longbridge.csv,看跌,396.8350,57.7034,405.5000,388.4360,true,399.83,longbridge_quote_readonly,"Opening range breakout proxy found in recorded local cache; observe only, no execution.",eligible_for_read_only_observation,needs_read_only_bar_close_review,high,2026-04-28,2026-04-28T11:20:00,readonly_observation_candidate,-172.82,-0.17,观察中,raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_048D_breakout_mode_opening_range.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_008C_candles_ttr_ii_ioi_breakout_mode.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_026A_triangles_ttr_wedges_flags_reversal_or_continuation.md,reports/strategy_lab/m10_price_action_strategy_refresh/backtest_specs/M10-PA-012.json,M10-PA-012,开盘区间突破,AVGO,5m
今日新扫描机会,m12.scanner-candidate.v1,trigger_candidate,8d9b06141316847d2c101a2eb0955c5fc04f974f666eb78fb3d503ac3da3215f,derived_from_5m_current,local_data/longbridge_intraday/us_AMD_5m_2026-04-28_2026-04-28_longbridge.csv,看涨,325.9600,31.3283,310.0000,341.5450,true,323.21,longbridge_quote_readonly,"Opening range breakout proxy found in recorded local cache; observe only, no execution.",eligible_for_read_only_observation,needs_read_only_bar_close_review,high,2026-04-28,2026-04-28T14:25:00,readonly_observation_candidate,-86.15,-0.09,观察中,raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_048D_breakout_mode_opening_range.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_008C_candles_ttr_ii_ioi_breakout_mode.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_026A_triangles_ttr_wedges_flags_reversal_or_continuation.md,reports/strategy_lab/m10_price_action_strategy_refresh/backtest_specs/M10-PA-012.json,M10-PA-012,开盘区间突破,AMD,15m
今日新扫描机会,m12.scanner-candidate.v1,trigger_candidate,8d9b06141316847d2c101a2eb0955c5fc04f974f666eb78fb3d503ac3da3215f,native_current_session_5m_cache,local_data/longbridge_intraday/us_AMD_5m_2026-04-28_2026-04-28_longbridge.csv,看涨,326.1000,31.0559,310.0000,341.6850,true,323.21,longbridge_quote_readonly,"Opening range breakout proxy found in recorded local cache; observe only, no execution.",eligible_for_read_only_observation,needs_read_only_bar_close_review,high,2026-04-28,2026-04-28T10:15:00,readonly_observation_candidate,-89.75,-0.09,观察中,raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_048D_breakout_mode_opening_range.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_008C_candles_ttr_ii_ioi_breakout_mode.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_026A_triangles_ttr_wedges_flags_reversal_or_continuation.md,reports/strategy_lab/m10_price_action_strategy_refresh/backtest_specs/M10-PA-012.json,M10-PA-012,开盘区间突破,AMD,5m
今日新扫描机会,m12.scanner-candidate.v1,watch_candidate,d24483d27a7c4261797bd4081cc9522897e1049cbbda62436a9154f11ef1faff,native_current_session_5m_cache,local_data/longbridge_intraday/us_INTC_5m_2026-04-28_2026-04-28_longbridge.csv,看涨,84.5800,438.5965,83.4400,86.8600,true,84.52,longbridge_quote_readonly,Trend and pullback proxy found; requires bar-by-bar confirmation before any future status change.,eligible_for_read_only_observation,needs_read_only_bar_close_review,medium,2026-04-28,2026-04-28T15:55:00,readonly_observation_candidate,-26.32,-0.03,观察中,raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_009A_pullbacks_bar_counting_basics_high_low_1_2.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_009C_pullbacks_endless_higher_lower_timeframes_countertrend_exit.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_014E_trends_tight_channel_small_pullback.md;raw:knowledge/raw/youtube/fangfangtu/transcripts/Price_Action方方土.pdf;raw:knowledge/raw/youtube/fangfangtu/transcripts/Price_Action方方土.pdf;raw:knowledge/raw/notes/方方土视频笔记 - 回调&数K线.pdf;raw:knowledge/raw/notes/方方土视频笔记 - 市场周期.pdf,reports/strategy_lab/m10_price_action_strategy_refresh/backtest_specs/M10-PA-001.json,M10-PA-001,趋势回调二次入场,INTC,5m
今日新扫描机会,m12.scanner-candidate.v1,trigger_candidate,d24483d27a7c4261797bd4081cc9522897e1049cbbda62436a9154f11ef1faff,derived_from_5m_current,local_data/longbridge_intraday/us_INTC_5m_2026-04-28_2026-04-28_longbridge.csv,看涨,83.6250,176.9912,80.8000,86.3850,true,84.52,longbridge_quote_readonly,"Opening range breakout proxy found in recorded local cache; observe only, no execution.",eligible_for_read_only_observation,needs_read_only_bar_close_review,high,2026-04-28,2026-04-28T10:10:00,readonly_observation_candidate,158.41,0.16,观察中,raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_048D_breakout_mode_opening_range.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_008C_candles_ttr_ii_ioi_breakout_mode.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_026A_triangles_ttr_wedges_flags_reversal_or_continuation.md,reports/strategy_lab/m10_price_action_strategy_refresh/backtest_specs/M10-PA-012.json,M10-PA-012,开盘区间突破,INTC,15m
今日新扫描机会,m12.scanner-candidate.v1,trigger_candidate,d24483d27a7c4261797bd4081cc9522897e1049cbbda62436a9154f11ef1faff,native_current_session_5m_cache,local_data/longbridge_intraday/us_INTC_5m_2026-04-28_2026-04-28_longbridge.csv,看涨,83.7200,171.2329,80.8000,86.4800,true,84.52,longbridge_quote_readonly,"Opening range breakout proxy found in recorded local cache; observe only, no execution.",eligible_for_read_only_observation,needs_read_only_bar_close_review,high,2026-04-28,2026-04-28T10:05:00,readonly_observation_candidate,136.99,0.14,观察中,raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_048D_breakout_mode_opening_range.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_008C_candles_ttr_ii_ioi_breakout_mode.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_026A_triangles_ttr_wedges_flags_reversal_or_continuation.md,reports/strategy_lab/m10_price_action_strategy_refresh/backtest_specs/M10-PA-012.json,M10-PA-012,开盘区间突破,INTC,5m
今日新扫描机会,m12.scanner-candidate.v1,trigger_candidate,b0638255d74d1ffb44b03e1974316727150e8d314f4919a28d40020193e92ec5,derived_from_5m_current,local_data/longbridge_intraday/us_MU_5m_2026-04-28_2026-04-28_longbridge.csv,看跌,494.9180,20.9074,518.8330,473.0850,true,504.29,longbridge_quote_readonly,"Opening range breakout proxy found in recorded local cache; observe only, no execution.",eligible_for_read_only_observation,needs_read_only_bar_close_review,high,2026-04-28,2026-04-28T10:55:00,readonly_observation_candidate,-195.94,-0.20,观察中,raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_048D_breakout_mode_opening_range.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_008C_candles_ttr_ii_ioi_breakout_mode.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_026A_triangles_ttr_wedges_flags_reversal_or_continuation.md,reports/strategy_lab/m10_price_action_strategy_refresh/backtest_specs/M10-PA-012.json,M10-PA-012,开盘区间突破,MU,15m
今日新扫描机会,m12.scanner-candidate.v1,trigger_candidate,b0638255d74d1ffb44b03e1974316727150e8d314f4919a28d40020193e92ec5,native_current_session_5m_cache,local_data/longbridge_intraday/us_MU_5m_2026-04-28_2026-04-28_longbridge.csv,看跌,496.1350,22.0284,518.8330,474.3020,true,504.29,longbridge_quote_readonly,"Opening range breakout proxy found in recorded local cache; observe only, no execution.",eligible_for_read_only_observation,needs_read_only_bar_close_review,high,2026-04-28,2026-04-28T10:35:00,readonly_observation_candidate,-179.64,-0.18,观察中,raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_048D_breakout_mode_opening_range.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_008C_candles_ttr_ii_ioi_breakout_mode.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_026A_triangles_ttr_wedges_flags_reversal_or_continuation.md,reports/strategy_lab/m10_price_action_strategy_refresh/backtest_specs/M10-PA-012.json,M10-PA-012,开盘区间突破,MU,5m
今日新扫描机会,m12.scanner-candidate.v1,watch_candidate,8819abbaa97a9c4f2670d92c4142ac1df7e328d20fc4333dcc2687b335ca938e,native_daily_cache,local_data/longbridge_history/us_QCOM_1d_2010-06-29_2026-04-28_longbridge.csv,看跌,144.0000,29.4118,161.0000,110.0000,true,150.00,longbridge_quote_readonly,Trend and pullback proxy found; requires bar-by-bar confirmation before any future status change.,eligible_for_read_only_observation,needs_read_only_bar_close_review,high,2026-04-28,2026-04-28T16:00:00-04:00,readonly_observation_candidate,-176.47,-0.18,观察中,raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_009A_pullbacks_bar_counting_basics_high_low_1_2.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_009C_pullbacks_endless_higher_lower_timeframes_countertrend_exit.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_014E_trends_tight_channel_small_pullback.md;raw:knowledge/raw/youtube/fangfangtu/transcripts/Price_Action方方土.pdf;raw:knowledge/raw/youtube/fangfangtu/transcripts/Price_Action方方土.pdf;raw:knowledge/raw/notes/方方土视频笔记 - 回调&数K线.pdf;raw:knowledge/raw/notes/方方土视频笔记 - 市场周期.pdf,reports/strategy_lab/m10_price_action_strategy_refresh/backtest_specs/M10-PA-001.json,M10-PA-001,趋势回调二次入场,QCOM,1d
今日新扫描机会,m12.scanner-candidate.v1,trigger_candidate,ee260319461432e320b2f06f8f3459d2186918c67b9586a58a0c6b4b77ffa187,derived_from_5m_current,local_data/longbridge_intraday/us_QCOM_5m_2026-04-28_2026-04-28_longbridge.csv,看涨,148.2700,117.0960,144.0000,151.9300,true,150.00,longbridge_quote_readonly,"Opening range breakout proxy found in recorded local cache; observe only, no execution.",eligible_for_read_only_observation,needs_read_only_bar_close_review,high,2026-04-28,2026-04-28T10:10:00,readonly_observation_candidate,202.58,0.20,观察中,raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_048D_breakout_mode_opening_range.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_008C_candles_ttr_ii_ioi_breakout_mode.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_026A_triangles_ttr_wedges_flags_reversal_or_continuation.md,reports/strategy_lab/m10_price_action_strategy_refresh/backtest_specs/M10-PA-012.json,M10-PA-012,开盘区间突破,QCOM,15m
今日新扫描机会,m12.scanner-candidate.v1,trigger_candidate,ee260319461432e320b2f06f8f3459d2186918c67b9586a58a0c6b4b77ffa187,native_current_session_5m_cache,local_data/longbridge_intraday/us_QCOM_5m_2026-04-28_2026-04-28_longbridge.csv,看涨,148.1250,121.2121,144.0000,151.7850,true,150.00,longbridge_quote_readonly,"Opening range breakout proxy found in recorded local cache; observe only, no execution.",eligible_for_read_only_observation,needs_read_only_bar_close_review,high,2026-04-28,2026-04-28T10:05:00,readonly_observation_candidate,227.27,0.23,观察中,raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_048D_breakout_mode_opening_range.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_008C_candles_ttr_ii_ioi_breakout_mode.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_026A_triangles_ttr_wedges_flags_reversal_or_continuation.md,reports/strategy_lab/m10_price_action_strategy_refresh/backtest_specs/M10-PA-012.json,M10-PA-012,开盘区间突破,QCOM,5m
今日新扫描机会,m12.scanner-candidate.v1,watch_candidate,55cd426fb047928c0ff12dd6b20992cec2b56b9bd379f028f02fe511ac98086e,native_current_session_5m_cache,local_data/longbridge_intraday/us_CRM_5m_2026-04-28_2026-04-28_longbridge.csv,看跌,181.3200,454.5455,182.4200,179.1200,true,181.32,longbridge_quote_readonly,Trend and pullback proxy found; requires bar-by-bar confirmation before any future status change.,eligible_for_read_only_observation,needs_read_only_bar_close_review,medium,2026-04-28,2026-04-28T15:55:00,readonly_observation_candidate,0.00,0.00,观察中,raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_009A_pullbacks_bar_counting_basics_high_low_1_2.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_009C_pullbacks_endless_higher_lower_timeframes_countertrend_exit.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_014E_trends_tight_channel_small_pullback.md;raw:knowledge/raw/youtube/fangfangtu/transcripts/Price_Action方方土.pdf;raw:knowledge/raw/youtube/fangfangtu/transcripts/Price_Action方方土.pdf;raw:knowledge/raw/notes/方方土视频笔记 - 回调&数K线.pdf;raw:knowledge/raw/notes/方方土视频笔记 - 市场周期.pdf,reports/strategy_lab/m10_price_action_strategy_refresh/backtest_specs/M10-PA-001.json,M10-PA-001,趋势回调二次入场,CRM,5m
今日新扫描机会,m12.scanner-candidate.v1,trigger_candidate,55cd426fb047928c0ff12dd6b20992cec2b56b9bd379f028f02fe511ac98086e,derived_from_5m_current,local_data/longbridge_intraday/us_CRM_5m_2026-04-28_2026-04-28_longbridge.csv,看跌,181.3200,574.7126,182.1900,179.5800,true,181.32,longbridge_quote_readonly,20-bar breakout proxy matched; follow-through still needs bar-close observation.,eligible_for_read_only_observation,needs_read_only_bar_close_review,low,2026-04-28,2026-04-28T15:55:00,readonly_observation_candidate,0.00,0.00,观察中,raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_015D_breakouts_second_leg_traps_strong_breakouts.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_015A_breakouts_definition_80_rule_reversal_tr.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_015B_breakouts_follow_through_reversal_small_start.md;raw:knowledge/raw/youtube/fangfangtu/transcripts/Price_Action方方土.pdf;raw:knowledge/raw/youtube/fangfangtu/transcripts/Price_Action方方土.pdf;raw:knowledge/raw/notes/方方土视频笔记-突破.pdf;raw:knowledge/raw/notes/方方土视频笔记-突破.pdf,reports/strategy_lab/m10_price_action_strategy_refresh/backtest_specs/M10-PA-002.json,M10-PA-002,突破后续跟进,CRM,15m
今日新扫描机会,m12.scanner-candidate.v1,trigger_candidate,55cd426fb047928c0ff12dd6b20992cec2b56b9bd379f028f02fe511ac98086e,native_current_session_5m_cache,local_data/longbridge_intraday/us_CRM_5m_2026-04-28_2026-04-28_longbridge.csv,看跌,181.3200,746.2687,181.9900,179.9800,true,181.32,longbridge_quote_readonly,20-bar breakout proxy matched; follow-through still needs bar-close observation.,eligible_for_read_only_observation,needs_read_only_bar_close_review,low,2026-04-28,2026-04-28T15:55:00,readonly_observation_candidate,0.00,0.00,观察中,raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_015D_breakouts_second_leg_traps_strong_breakouts.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_015A_breakouts_definition_80_rule_reversal_tr.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_015B_breakouts_follow_through_reversal_small_start.md;raw:knowledge/raw/youtube/fangfangtu/transcripts/Price_Action方方土.pdf;raw:knowledge/raw/youtube/fangfangtu/transcripts/Price_Action方方土.pdf;raw:knowledge/raw/notes/方方土视频笔记-突破.pdf;raw:knowledge/raw/notes/方方土视频笔记-突破.pdf,reports/strategy_lab/m10_price_action_strategy_refresh/backtest_specs/M10-PA-002.json,M10-PA-002,突破后续跟进,CRM,5m
今日新扫描机会,m12.scanner-candidate.v1,trigger_candidate,55cd426fb047928c0ff12dd6b20992cec2b56b9bd379f028f02fe511ac98086e,derived_from_5m_current,local_data/longbridge_intraday/us_CRM_5m_2026-04-28_2026-04-28_longbridge.csv,看跌,181.6300,179.2115,184.4200,178.8700,true,181.32,longbridge_quote_readonly,"Opening range breakout proxy found in recorded local cache; observe only, no execution.",eligible_for_read_only_observation,needs_read_only_bar_close_review,high,2026-04-28,2026-04-28T15:10:00,readonly_observation_candidate,55.56,0.06,观察中,raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_048D_breakout_mode_opening_range.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_008C_candles_ttr_ii_ioi_breakout_mode.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_026A_triangles_ttr_wedges_flags_reversal_or_continuation.md,reports/strategy_lab/m10_price_action_strategy_refresh/backtest_specs/M10-PA-012.json,M10-PA-012,开盘区间突破,CRM,15m
今日新扫描机会,m12.scanner-candidate.v1,trigger_candidate,55cd426fb047928c0ff12dd6b20992cec2b56b9bd379f028f02fe511ac98086e,native_current_session_5m_cache,local_data/longbridge_intraday/us_CRM_5m_2026-04-28_2026-04-28_longbridge.csv,看跌,181.5500,174.2160,184.4200,178.7900,true,181.32,longbridge_quote_readonly,"Opening range breakout proxy found in recorded local cache; observe only, no execution.",eligible_for_read_only_observation,needs_read_only_bar_close_review,high,2026-04-28,2026-04-28T15:00:00,readonly_observation_candidate,40.07,0.04,观察中,raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_048D_breakout_mode_opening_range.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_008C_candles_ttr_ii_ioi_breakout_mode.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_026A_triangles_ttr_wedges_flags_reversal_or_continuation.md,reports/strategy_lab/m10_price_action_strategy_refresh/backtest_specs/M10-PA-012.json,M10-PA-012,开盘区间突破,CRM,5m
今日新扫描机会,m12.scanner-candidate.v1,watch_candidate,f39af067e8869b387e073c5b7e3d6ae779676170077c175218441fbbc3d4c056,native_current_session_5m_cache,local_data/longbridge_intraday/us_ADBE_5m_2026-04-28_2026-04-28_longbridge.csv,看跌,243.0800,724.6377,243.7700,241.7000,true,243.20,longbridge_quote_readonly,Trend and pullback proxy found; requires bar-by-bar confirmation before any future status change.,eligible_for_read_only_observation,needs_read_only_bar_close_review,low,2026-04-28,2026-04-28T15:55:00,readonly_observation_candidate,-86.96,-0.09,观察中,raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_009A_pullbacks_bar_counting_basics_high_low_1_2.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_009C_pullbacks_endless_higher_lower_timeframes_countertrend_exit.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_014E_trends_tight_channel_small_pullback.md;raw:knowledge/raw/youtube/fangfangtu/transcripts/Price_Action方方土.pdf;raw:knowledge/raw/youtube/fangfangtu/transcripts/Price_Action方方土.pdf;raw:knowledge/raw/notes/方方土视频笔记 - 回调&数K线.pdf;raw:knowledge/raw/notes/方方土视频笔记 - 市场周期.pdf,reports/strategy_lab/m10_price_action_strategy_refresh/backtest_specs/M10-PA-001.json,M10-PA-001,趋势回调二次入场,ADBE,5m
今日新扫描机会,m12.scanner-candidate.v1,trigger_candidate,f39af067e8869b387e073c5b7e3d6ae779676170077c175218441fbbc3d4c056,derived_from_5m_current,local_data/longbridge_intraday/us_ADBE_5m_2026-04-28_2026-04-28_longbridge.csv,看涨,244.8800,136.4256,241.2150,248.4650,true,243.20,longbridge_quote_readonly,"Opening range breakout proxy found in recorded local cache; observe only, no execution.",eligible_for_read_only_observation,needs_read_only_bar_close_review,medium,2026-04-28,2026-04-28T11:10:00,readonly_observation_candidate,-229.20,-0.23,观察中,raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_048D_breakout_mode_opening_range.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_008C_candles_ttr_ii_ioi_breakout_mode.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_026A_triangles_ttr_wedges_flags_reversal_or_continuation.md,reports/strategy_lab/m10_price_action_strategy_refresh/backtest_specs/M10-PA-012.json,M10-PA-012,开盘区间突破,ADBE,15m
今日新扫描机会,m12.scanner-candidate.v1,trigger_candidate,f39af067e8869b387e073c5b7e3d6ae779676170077c175218441fbbc3d4c056,native_current_session_5m_cache,local_data/longbridge_intraday/us_ADBE_5m_2026-04-28_2026-04-28_longbridge.csv,看涨,244.8800,136.4256,241.2150,248.4650,true,243.20,longbridge_quote_readonly,"Opening range breakout proxy found in recorded local cache; observe only, no execution.",eligible_for_read_only_observation,needs_read_only_bar_close_review,medium,2026-04-28,2026-04-28T11:10:00,readonly_observation_candidate,-229.20,-0.23,观察中,raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_048D_breakout_mode_opening_range.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_008C_candles_ttr_ii_ioi_breakout_mode.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_026A_triangles_ttr_wedges_flags_reversal_or_continuation.md,reports/strategy_lab/m10_price_action_strategy_refresh/backtest_specs/M10-PA-012.json,M10-PA-012,开盘区间突破,ADBE,5m
今日新扫描机会,m12.scanner-candidate.v1,watch_candidate,cb37ba5f86946c6dc16c32fc07a0bac4e33e4aa631f1a851eb5ee2f5b050272d,native_current_session_5m_cache,local_data/longbridge_intraday/us_NOW_5m_2026-04-28_2026-04-28_longbridge.csv,看跌,90.4600,1041.6667,90.9400,89.5000,true,90.49,longbridge_quote_readonly,Trend and pullback proxy found; requires bar-by-bar confirmation before any future status change.,eligible_for_read_only_observation,needs_read_only_bar_close_review,medium,2026-04-28,2026-04-28T15:55:00,readonly_observation_candidate,-31.25,-0.03,观察中,raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_009A_pullbacks_bar_counting_basics_high_low_1_2.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_009C_pullbacks_endless_higher_lower_timeframes_countertrend_exit.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_014E_trends_tight_channel_small_pullback.md;raw:knowledge/raw/youtube/fangfangtu/transcripts/Price_Action方方土.pdf;raw:knowledge/raw/youtube/fangfangtu/transcripts/Price_Action方方土.pdf;raw:knowledge/raw/notes/方方土视频笔记 - 回调&数K线.pdf;raw:knowledge/raw/notes/方方土视频笔记 - 市场周期.pdf,reports/strategy_lab/m10_price_action_strategy_refresh/backtest_specs/M10-PA-001.json,M10-PA-001,趋势回调二次入场,NOW,5m
今日新扫描机会,m12.scanner-candidate.v1,trigger_candidate,cb37ba5f86946c6dc16c32fc07a0bac4e33e4aa631f1a851eb5ee2f5b050272d,derived_from_5m_current,local_data/longbridge_intraday/us_NOW_5m_2026-04-28_2026-04-28_longbridge.csv,看跌,90.9700,246.3054,93.0000,88.9500,true,90.49,longbridge_quote_readonly,"Opening range breakout proxy found in recorded local cache; observe only, no execution.",eligible_for_read_only_observation,needs_read_only_bar_close_review,high,2026-04-28,2026-04-28T11:40:00,readonly_observation_candidate,118.23,0.12,观察中,raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_048D_breakout_mode_opening_range.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_008C_candles_ttr_ii_ioi_breakout_mode.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_026A_triangles_ttr_wedges_flags_reversal_or_continuation.md,reports/strategy_lab/m10_price_action_strategy_refresh/backtest_specs/M10-PA-012.json,M10-PA-012,开盘区间突破,NOW,15m
今日新扫描机会,m12.scanner-candidate.v1,trigger_candidate,cb37ba5f86946c6dc16c32fc07a0bac4e33e4aa631f1a851eb5ee2f5b050272d,native_current_session_5m_cache,local_data/longbridge_intraday/us_NOW_5m_2026-04-28_2026-04-28_longbridge.csv,看跌,90.9700,246.3054,93.0000,88.9500,true,90.49,longbridge_quote_readonly,"Opening range breakout proxy found in recorded local cache; observe only, no execution.",eligible_for_read_only_observation,needs_read_only_bar_close_review,high,2026-04-28,2026-04-28T11:40:00,readonly_observation_candidate,118.23,0.12,观察中,raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_048D_breakout_mode_opening_range.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_008C_candles_ttr_ii_ioi_breakout_mode.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_026A_triangles_ttr_wedges_flags_reversal_or_continuation.md,reports/strategy_lab/m10_price_action_strategy_refresh/backtest_specs/M10-PA-012.json,M10-PA-012,开盘区间突破,NOW,5m
今日新扫描机会,m12.scanner-candidate.v1,trigger_candidate,bf6c701987339d648fb67a3cbf1737d56c49d19add1a8596303ca2d8a49e9aa8,derived_from_5m_current,local_data/longbridge_intraday/us_SNOW_5m_2026-04-28_2026-04-28_longbridge.csv,看跌,142.1950,120.0480,146.3600,138.0450,true,142.56,longbridge_quote_readonly,"Opening range breakout proxy found in recorded local cache; observe only, no execution.",eligible_for_read_only_observation,needs_read_only_bar_close_review,high,2026-04-28,2026-04-28T11:10:00,readonly_observation_candidate,-43.82,-0.04,观察中,raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_048D_breakout_mode_opening_range.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_008C_candles_ttr_ii_ioi_breakout_mode.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_026A_triangles_ttr_wedges_flags_reversal_or_continuation.md,reports/strategy_lab/m10_price_action_strategy_refresh/backtest_specs/M10-PA-012.json,M10-PA-012,开盘区间突破,SNOW,15m
