strategy_id,symbol,timeframe,direction,signal_timestamp,entry_timestamp,entry_price,stop_price,target_price,risk_per_share,exit_timestamp,exit_price,exit_reason,gross_r,baseline_net_r,setup_notes
M10-PA-002,SPY,15m,short,2024-04-02T09:45:00-04:00,2024-04-02T10:00:00-04:00,517.610,518.460,515.910,0.850,2024-04-02T15:00:00-04:00,518.460,stop_hit,-1.0000,-1.1219,breakout_follow_through
M10-PA-002,SPY,15m,long,2024-04-03T10:15:00-04:00,2024-04-03T10:30:00-04:00,520.410,518.420,524.390,1.990,2024-04-03T15:15:00-04:00,518.420,stop_hit,-1.0000,-1.0522,breakout_follow_through
M10-PA-002,SPY,15m,short,2024-04-04T14:30:00-04:00,2024-04-04T14:45:00-04:00,516.195,519.850,508.885,3.655,2024-04-05T12:15:00-04:00,519.850,stop_hit,-1.0000,-1.0283,breakout_follow_through
M10-PA-002,SPY,15m,short,2024-04-04T14:45:00-04:00,2024-04-04T15:00:00-04:00,515.890,518.000,511.670,2.110,2024-04-05T10:45:00-04:00,518.000,stop_hit,-1.0000,-1.0490,breakout_follow_through
M10-PA-002,SPY,15m,short,2024-04-04T15:30:00-04:00,2024-04-04T15:45:00-04:00,513.350,515.490,509.070,2.140,2024-04-05T09:30:00-04:00,515.490,stop_hit,-1.0000,-1.0481,breakout_follow_through
M10-PA-002,SPY,15m,short,2024-04-09T10:30:00-04:00,2024-04-09T10:45:00-04:00,514.870,519.280,506.050,4.410,2024-04-09T15:45:00-04:00,519.280,stop_hit,-1.0000,-1.0235,breakout_follow_through
M10-PA-002,SPY,15m,short,2024-04-09T10:45:00-04:00,2024-04-09T11:00:00-04:00,515.520,517.610,511.340,2.090,2024-04-09T12:00:00-04:00,517.610,stop_hit,-1.0000,-1.0494,breakout_follow_through
M10-PA-002,SPY,15m,long,2024-04-11T13:15:00-04:00,2024-04-11T13:30:00-04:00,517.520,514.880,522.800,2.640,2024-04-12T09:30:00-04:00,514.880,stop_hit,-1.0000,-1.0391,breakout_follow_through
M10-PA-002,SPY,15m,short,2024-04-12T10:45:00-04:00,2024-04-12T11:00:00-04:00,512.330,514.090,508.810,1.760,2024-04-15T09:30:00-04:00,514.090,stop_hit,-1.0000,-1.0583,breakout_follow_through
M10-PA-002,SPY,15m,short,2024-04-12T12:30:00-04:00,2024-04-12T12:45:00-04:00,510.690,512.838,506.394,2.148,2024-04-15T09:30:00-04:00,512.838,stop_hit,-1.0000,-1.0477,breakout_follow_through
