sequence,timestamp,equity
0,start,100000.00
1,2024-04-02T09:30:00-04:00,99593.30
2,2024-04-02T09:30:00-04:00,99355.94
3,2024-04-02T09:30:00-04:00,99159.51
4,2024-04-02T09:30:00-04:00,98916.88
5,2024-04-04T09:30:00-04:00,98415.29
6,2024-04-04T09:30:00-04:00,97916.96
7,2024-04-02T11:35:00-04:00,97593.58
8,2024-04-03T10:20:00-04:00,98226.18
9,2024-04-02T15:40:00-04:00,98559.63
10,2024-04-02T14:45:00-04:00,98433.78
11,2024-04-03T09:30:00-04:00,98235.30
12,2024-04-03T09:30:00-04:00,98006.07
13,2024-04-03T09:30:00-04:00,97721.90
14,2024-04-03T09:30:00-04:00,97381.34
15,2024-04-04T14:55:00-04:00,96882.51
16,2024-04-04T14:55:00-04:00,96386.83
17,2024-04-03T14:15:00-04:00,96284.94
18,2024-04-04T11:50:00-04:00,96138.11
19,2024-04-04T13:40:00-04:00,95954.33
20,2024-04-11T13:15:00-04:00,96899.00
21,2024-04-15T13:20:00-04:00,96403.36
22,2024-04-09T10:40:00-04:00,95906.38
23,2024-04-05T13:50:00-04:00,95648.72
24,2024-04-05T13:45:00-04:00,95290.65
25,2024-04-09T09:30:00-04:00,94978.23
26,2024-04-09T10:30:00-04:00,94518.02
27,2024-04-09T10:30:00-04:00,94028.68
28,2024-04-08T15:55:00-04:00,93780.91
29,2024-04-09T10:25:00-04:00,93369.84
30,2024-04-11T13:10:00-04:00,92892.30
31,2024-04-11T13:05:00-04:00,92417.60
32,2024-04-10T09:30:00-04:00,92003.02
33,2024-04-09T15:25:00-04:00,91777.66
34,2024-04-09T15:25:00-04:00,91556.80
35,2024-04-09T15:25:00-04:00,91313.37
36,2024-04-09T15:25:00-04:00,90999.69
37,2024-04-10T09:30:00-04:00,90529.69
38,2024-04-11T13:00:00-04:00,90069.96
39,2024-04-11T13:00:00-04:00,89611.46
40,2024-04-10T12:55:00-04:00,89291.97
