sequence,timestamp,equity
0,start,100000.00
1,2024-04-12T11:30:00-04:00,100981.94
2,2024-04-15T13:30:00-04:00,101980.98
3,2024-04-17T11:30:00-04:00,102992.09
4,2024-04-29T09:30:00-04:00,102471.01
5,2024-04-24T09:30:00-04:00,101947.20
6,2024-04-24T09:30:00-04:00,101428.84
7,2024-04-23T09:30:00-04:00,100912.74
8,2024-05-15T12:30:00-04:00,101905.94
9,2024-05-15T10:30:00-04:00,102904.74
10,2024-05-31T11:30:00-04:00,102381.38
11,2024-05-31T11:30:00-04:00,101861.44
12,2024-05-23T13:30:00-04:00,101338.90
13,2024-05-22T13:30:00-04:00,100929.44
14,2024-05-23T13:30:00-04:00,100410.08
15,2024-06-05T13:30:00-04:00,99900.84
16,2024-06-05T13:30:00-04:00,99391.17
17,2024-05-31T11:30:00-04:00,100371.19
18,2024-06-05T09:30:00-04:00,99860.96
19,2024-06-11T09:30:00-04:00,99405.08
20,2024-08-02T09:30:00-04:00,98903.55
21,2024-06-17T13:30:00-04:00,99792.29
22,2024-06-21T09:30:00-04:00,99283.56
23,2024-06-28T09:30:00-04:00,98773.31
24,2024-06-27T09:30:00-04:00,98262.50
25,2024-07-01T09:30:00-04:00,97754.87
26,2024-07-01T09:30:00-04:00,97256.99
27,2024-07-08T09:30:00-04:00,98216.62
28,2024-07-17T09:30:00-04:00,97757.13
29,2024-07-24T14:30:00-04:00,98727.31
30,2024-07-25T09:30:00-04:00,99707.00
31,2024-07-24T09:30:00-04:00,99201.68
32,2024-08-05T09:30:00-04:00,100189.28
33,2024-08-02T09:30:00-04:00,99684.00
34,2024-08-09T12:30:00-04:00,99181.91
35,2024-09-17T09:30:00-04:00,100170.17
36,2024-08-15T13:30:00-04:00,101164.74
37,2024-08-19T09:30:00-04:00,102169.82
38,2024-08-19T12:30:00-04:00,103185.13
39,2024-09-26T09:30:00-04:00,104212.10
40,2024-10-09T10:30:00-04:00,105249.37
41,2024-09-06T10:30:00-04:00,104718.01
42,2024-09-06T10:30:00-04:00,104189.53
43,2024-09-04T09:30:00-04:00,103658.10
44,2024-08-22T11:30:00-04:00,103125.04
45,2024-08-28T13:30:00-04:00,102602.15
46,2024-08-28T11:30:00-04:00,102073.80
47,2024-09-12T09:30:00-04:00,101556.35
48,2024-11-07T09:30:00-05:00,102566.29
49,2024-11-07T09:30:00-05:00,103586.28
50,2024-10-14T09:30:00-04:00,104610.91
51,2024-09-30T13:30:00-04:00,104075.77
52,2024-10-09T09:30:00-04:00,103546.91
53,2024-10-09T09:30:00-04:00,103017.66
54,2024-10-09T09:30:00-04:00,102491.10
55,2024-10-04T09:30:00-04:00,101965.61
56,2024-10-14T09:30:00-04:00,102974.67
57,2024-10-14T09:30:00-04:00,103994.17
58,2024-10-31T10:30:00-04:00,103464.41
59,2024-10-23T13:30:00-04:00,102938.21
60,2024-10-23T13:30:00-04:00,102416.86
61,2024-10-21T10:30:00-04:00,101888.04
62,2024-10-21T10:30:00-04:00,101428.53
63,2024-10-31T09:30:00-04:00,102428.02
64,2024-11-06T09:30:00-05:00,101905.28
65,2024-11-06T09:30:00-05:00,101386.38
66,2024-11-06T14:30:00-05:00,102392.62
67,2024-11-15T09:30:00-05:00,103400.05
68,2024-12-20T09:30:00-05:00,102875.79
69,2024-12-20T09:30:00-05:00,102355.23
