sequence,timestamp,equity
0,start,100000.00
1,2010-11-04T16:00:00-04:00,99498.50
2,2012-05-15T16:00:00-04:00,99000.02
3,2012-09-10T16:00:00-04:00,98501.25
4,2012-09-17T16:00:00-04:00,99483.96
5,2013-01-22T16:00:00-05:00,100475.41
6,2015-04-22T16:00:00-04:00,101478.46
7,2015-06-17T16:00:00-04:00,100966.33
8,2015-07-01T16:00:00-04:00,100458.65
9,2015-07-20T16:00:00-04:00,99955.18
10,2015-07-20T16:00:00-04:00,99454.24
11,2015-08-24T16:00:00-04:00,100447.86
12,2016-01-20T16:00:00-05:00,101451.12
13,2017-01-19T16:00:00-05:00,100942.77
14,2016-12-27T16:00:00-05:00,100436.46
15,2016-11-01T16:00:00-04:00,99931.73
16,2016-12-19T16:00:00-05:00,99427.71
17,2016-12-19T16:00:00-05:00,98926.51
18,2017-06-06T16:00:00-04:00,99914.15
19,2017-09-14T16:00:00-04:00,99406.32
20,2017-11-02T16:00:00-04:00,98907.22
21,2017-11-02T16:00:00-04:00,98410.62
22,2018-03-26T16:00:00-04:00,97917.41
23,2018-05-18T16:00:00-04:00,97426.56
24,2018-05-15T16:00:00-04:00,98397.87
25,2019-12-16T16:00:00-05:00,97892.42
26,2021-10-12T16:00:00-04:00,97400.44
27,2023-12-20T16:00:00-05:00,96908.69
28,2023-12-20T16:00:00-05:00,96419.43
29,2023-12-27T16:00:00-05:00,95934.23
30,2024-07-02T16:00:00-04:00,96892.61
31,2024-06-26T16:00:00-04:00,96406.79
32,2026-02-02T16:00:00-05:00,95918.71
33,2026-02-04T16:00:00-05:00,95433.21
34,2026-03-03T16:00:00-05:00,94954.79
35,2026-03-09T16:00:00-04:00,94477.70
36,2026-03-27T16:00:00-04:00,94002.42
37,2026-03-27T16:00:00-04:00,93531.02
