sequence,timestamp,equity
0,start,100000.00
1,2010-08-06T16:00:00-04:00,99484.24
2,2010-09-23T16:00:00-04:00,98978.01
3,2010-11-04T16:00:00-04:00,99961.39
4,2010-11-09T16:00:00-05:00,99442.45
5,2011-01-03T16:00:00-05:00,100420.55
6,2011-01-19T16:00:00-05:00,99908.58
7,2011-02-07T16:00:00-05:00,100892.77
8,2011-02-22T16:00:00-05:00,100377.62
9,2011-02-18T16:00:00-05:00,101229.92
10,2011-05-05T16:00:00-04:00,100714.80
11,2011-05-03T16:00:00-04:00,100202.96
12,2011-06-29T16:00:00-04:00,99693.83
13,2011-06-14T16:00:00-04:00,99627.47
14,2011-07-11T16:00:00-04:00,99121.61
15,2011-08-08T16:00:00-04:00,100109.90
16,2011-10-24T16:00:00-04:00,99607.78
17,2011-08-15T16:00:00-04:00,99108.05
18,2011-10-26T16:00:00-04:00,98606.85
19,2011-11-01T16:00:00-04:00,98110.34
20,2012-02-09T16:00:00-05:00,99085.39
21,2012-02-07T16:00:00-05:00,98770.20
22,2012-03-26T16:00:00-04:00,99752.17
23,2012-04-09T16:00:00-04:00,99246.58
24,2012-03-20T16:00:00-04:00,99021.24
25,2012-04-12T16:00:00-04:00,98514.86
26,2012-06-18T16:00:00-04:00,98018.17
27,2012-05-22T16:00:00-04:00,97523.57
28,2012-06-21T16:00:00-04:00,97030.55
29,2012-08-02T16:00:00-04:00,96539.74
30,2012-08-23T16:00:00-04:00,96045.47
31,2012-10-23T16:00:00-04:00,95559.62
32,2012-09-13T16:00:00-04:00,96215.49
33,2012-09-26T16:00:00-04:00,95729.67
34,2012-11-29T16:00:00-05:00,95247.73
35,2012-11-16T16:00:00-05:00,96193.05
36,2012-11-19T16:00:00-05:00,95706.87
37,2013-01-18T16:00:00-05:00,96652.57
38,2013-02-08T16:00:00-05:00,97606.68
39,2013-02-06T16:00:00-05:00,97755.74
40,2013-02-19T16:00:00-05:00,98457.47
41,2013-03-18T16:00:00-04:00,98039.59
42,2013-04-15T16:00:00-04:00,97539.40
43,2013-05-20T16:00:00-04:00,98509.38
44,2013-05-14T16:00:00-04:00,99287.39
45,2013-05-31T16:00:00-04:00,98783.20
46,2013-05-23T16:00:00-04:00,98280.53
47,2013-05-22T16:00:00-04:00,97777.01
48,2013-07-08T16:00:00-04:00,97285.53
49,2013-08-06T16:00:00-04:00,96883.98
50,2013-09-09T16:00:00-04:00,96390.54
51,2013-08-22T16:00:00-04:00,95896.41
52,2013-09-20T16:00:00-04:00,95407.53
53,2013-10-10T16:00:00-04:00,95200.23
54,2013-11-13T16:00:00-05:00,96140.24
55,2013-11-07T16:00:00-05:00,95647.96
56,2014-02-03T16:00:00-05:00,95164.82
57,2013-11-20T16:00:00-05:00,94680.87
58,2013-12-03T16:00:00-05:00,94189.50
59,2014-01-02T16:00:00-05:00,93707.55
60,2014-01-02T16:00:00-05:00,93408.54
61,2014-02-11T16:00:00-05:00,92936.72
62,2014-02-07T16:00:00-05:00,92467.45
63,2014-03-12T16:00:00-04:00,91993.24
64,2014-04-22T16:00:00-04:00,91529.26
65,2014-05-15T16:00:00-04:00,91061.96
66,2014-06-05T16:00:00-04:00,91869.69
67,2014-06-18T16:00:00-04:00,92777.35
68,2014-06-04T16:00:00-04:00,93115.60
69,2014-08-01T16:00:00-04:00,92643.10
70,2014-08-01T16:00:00-04:00,92173.10
71,2014-06-11T16:00:00-04:00,91895.16
72,2014-06-25T16:00:00-04:00,91424.67
73,2014-08-15T16:00:00-04:00,90961.45
74,2014-10-03T16:00:00-04:00,90490.26
75,2014-10-21T16:00:00-04:00,90034.51
76,2014-10-21T16:00:00-04:00,89581.51
77,2014-12-18T16:00:00-05:00,90473.65
78,2014-12-18T16:00:00-05:00,91374.26
79,2014-11-12T16:00:00-05:00,91553.67
80,2014-12-08T16:00:00-05:00,91350.09
81,2014-12-18T16:00:00-05:00,90888.68
82,2014-12-18T16:00:00-05:00,90430.74
83,2014-12-18T16:00:00-05:00,89974.16
84,2015-03-10T16:00:00-04:00,89516.57
85,2015-02-20T16:00:00-05:00,89114.44
86,2015-02-19T16:00:00-05:00,89360.43
87,2015-03-06T16:00:00-05:00,88905.78
88,2015-02-26T16:00:00-05:00,88568.59
89,2015-05-26T16:00:00-04:00,88139.55
90,2015-06-10T16:00:00-04:00,87932.46
91,2015-07-13T16:00:00-04:00,87484.05
92,2015-10-28T16:00:00-04:00,87045.80
93,2015-10-22T16:00:00-04:00,86608.53
94,2015-10-01T16:00:00-04:00,86164.73
95,2015-12-11T16:00:00-05:00,85730.68
96,2015-11-12T16:00:00-05:00,85295.78
97,2015-11-09T16:00:00-05:00,84863.67
98,2016-01-13T16:00:00-05:00,85704.29
99,2016-02-22T16:00:00-05:00,85272.40
100,2016-03-03T16:00:00-05:00,86117.75
101,2016-04-13T16:00:00-04:00,86974.89
102,2016-03-30T16:00:00-04:00,87838.25
103,2016-03-10T16:00:00-05:00,87384.86
104,2016-04-19T16:00:00-04:00,88251.82
