grain,strategy_id,timeframe,symbol,cost_tier,account_count,initial_capital,final_equity,net_profit,return_percent,trade_count,win_rate,profit_factor,max_drawdown,max_drawdown_percent,max_consecutive_losses,average_win,average_loss,average_holding_bars,best_symbol,worst_symbol,best_timeframe,worst_timeframe,quality_flag,status
strategy_timeframe_symbol,M10-PA-009,1d,TSLA,baseline,1,100000.00,110075.60,10075.60,10.0756,74,0.4189,1.4752,5598.44,5.5984,6,1008.98,-493.09,106.6736,TSLA,TSLA,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-009,1d,TSLA,stress_high,1,100000.00,109453.25,9453.25,9.4533,74,0.4189,1.4388,5775.40,5.7754,6,999.84,-500.97,106.6736,TSLA,TSLA,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-009,1d,TSLA,stress_low,1,100000.00,109919.70,9919.70,9.9197,74,0.4189,1.4660,5642.71,5.6427,6,1006.69,-495.06,106.6736,TSLA,TSLA,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-009,1h,NVDA,baseline,1,100000.00,110601.01,10601.01,10.6010,51,0.4706,1.7124,2899.58,2.8996,5,1061.75,-551.15,91.7451,NVDA,NVDA,1h,1h,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-009,1h,NVDA,stress_high,1,100000.00,109366.17,9366.17,9.3662,51,0.4706,1.6045,3342.15,3.3422,5,1035.85,-573.86,91.7451,NVDA,NVDA,1h,1h,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-009,1h,NVDA,stress_low,1,100000.00,110291.03,10291.03,10.2910,51,0.4706,1.6845,3010.88,3.0109,5,1055.25,-556.85,91.7451,NVDA,NVDA,1h,1h,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-009,1h,QQQ,baseline,1,100000.00,101078.72,1078.72,1.0787,52,0.3462,1.0673,5685.54,5.6855,5,950.67,-471.57,109.2692,QQQ,QQQ,1h,1h,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-009,1h,QQQ,stress_high,1,100000.00,98538.07,-1461.93,-1.4619,52,0.3462,0.9168,7052.47,7.0525,5,894.45,-516.53,109.2692,QQQ,QQQ,1h,1h,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-009,1h,QQQ,stress_low,1,100000.00,100437.62,437.62,0.4376,52,0.3462,1.0267,6032.05,6.0321,5,936.50,-482.92,109.2692,QQQ,QQQ,1h,1h,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-009,1h,SPY,baseline,1,100000.00,105328.28,5328.28,5.3283,50,0.4000,1.3730,4497.45,4.4975,5,980.71,-476.20,142.6600,SPY,SPY,1h,1h,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-009,1h,SPY,stress_high,1,100000.00,102669.30,2669.30,2.6693,50,0.4000,1.1696,5882.41,5.8824,5,920.29,-524.55,142.6600,SPY,SPY,1h,1h,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-009,1h,SPY,stress_low,1,100000.00,104657.30,4657.30,4.6573,50,0.4000,1.3178,4724.62,4.7246,5,965.50,-488.42,142.6600,SPY,SPY,1h,1h,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-009,1h,TSLA,baseline,1,100000.00,97149.34,-2850.66,-2.8507,59,0.3051,0.8615,7216.07,7.2161,11,984.98,-501.96,139.0011,TSLA,TSLA,1h,1h,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-009,1h,TSLA,stress_high,1,100000.00,96177.69,-3822.31,-3.8223,59,0.3051,0.8194,7865.36,7.8654,11,963.54,-516.25,139.0011,TSLA,TSLA,1h,1h,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-009,1h,TSLA,stress_low,1,100000.00,96905.53,-3094.47,-3.0945,59,0.3051,0.8507,7379.12,7.3791,11,979.61,-505.55,139.0011,TSLA,TSLA,1h,1h,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-009,5m,NVDA,baseline,1,100000.00,91174.51,-8825.49,-8.8255,696,0.3261,0.9546,19992.88,19.9929,14,817.33,-414.41,458.6546,NVDA,NVDA,5m,5m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-009,5m,NVDA,stress_high,1,100000.00,59327.90,-40672.10,-40.6721,696,0.3261,0.7785,41014.66,41.0147,14,629.74,-391.52,458.6546,NVDA,NVDA,5m,5m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-009,5m,NVDA,stress_low,1,100000.00,81890.21,-18109.79,-18.1098,696,0.3261,0.9056,20252.07,20.2521,14,764.98,-408.87,458.6546,NVDA,NVDA,5m,5m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-009,5m,QQQ,baseline,1,100000.00,95409.75,-4590.25,-4.5903,709,0.3427,0.9622,15317.42,15.3174,13,480.85,-260.59,145.7684,QQQ,QQQ,5m,5m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-009,5m,QQQ,stress_high,1,100000.00,55372.12,-44627.88,-44.6279,709,0.3286,0.6325,44820.74,44.8207,13,329.70,-255.14,145.7684,QQQ,QQQ,5m,5m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-009,5m,QQQ,stress_low,1,100000.00,83278.84,-16721.16,-16.7212,709,0.3371,0.8629,20593.38,20.5934,13,440.37,-259.51,145.7684,QQQ,QQQ,5m,5m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-009,5m,SPY,baseline,1,100000.00,101243.36,1243.36,1.2434,731,0.3393,1.0123,6063.62,6.0636,10,414.23,-210.12,137.9166,SPY,SPY,5m,5m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-009,5m,SPY,stress_high,1,100000.00,57063.94,-42936.06,-42.9361,731,0.3256,0.5960,42936.06,42.9361,10,266.14,-215.57,137.9166,SPY,SPY,5m,5m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-009,5m,SPY,stress_low,1,100000.00,87727.11,-12272.89,-12.2729,731,0.3393,0.8813,12819.65,12.8197,10,367.51,-214.11,137.9166,SPY,SPY,5m,5m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-009,5m,TSLA,baseline,1,100000.00,78932.08,-21067.92,-21.0679,721,0.3204,0.8961,24038.57,24.0386,13,786.42,-413.74,142.6630,TSLA,TSLA,5m,5m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-009,5m,TSLA,stress_high,1,100000.00,51914.23,-48085.77,-48.0858,721,0.3190,0.7458,48482.40,48.4824,13,613.43,-385.28,142.6630,TSLA,TSLA,5m,5m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-009,5m,TSLA,stress_low,1,100000.00,71084.22,-28915.78,-28.9158,721,0.3204,0.8549,29809.20,29.8092,13,737.64,-406.75,142.6630,TSLA,TSLA,5m,5m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-011,15m,NVDA,baseline,1,100000.00,100553.96,553.96,0.5540,28,0.3571,1.0597,3816.27,3.8163,6,982.87,-515.26,78.8929,NVDA,NVDA,15m,15m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-011,15m,NVDA,stress_high,1,100000.00,99520.77,-479.23,-0.4792,28,0.3571,0.9517,4303.07,4.3031,6,944.20,-551.18,78.8929,NVDA,NVDA,15m,15m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-011,15m,NVDA,stress_low,1,100000.00,100294.71,294.71,0.2947,28,0.3571,1.0312,3938.64,3.9386,6,973.17,-524.28,78.8929,NVDA,NVDA,15m,15m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-011,15m,QQQ,baseline,1,100000.00,99009.39,-990.61,-0.9906,68,0.3088,0.9468,4094.98,4.0950,9,840.12,-396.45,48.5588,QQQ,QQQ,15m,15m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-011,15m,QQQ,stress_high,1,100000.00,94180.89,-5819.11,-5.8191,68,0.3088,0.7305,5819.11,5.8191,9,750.94,-459.34,48.5588,QQQ,QQQ,15m,15m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-011,15m,QQQ,stress_low,1,100000.00,97779.88,-2220.12,-2.2201,68,0.3088,0.8855,4445.93,4.4459,9,817.44,-412.47,48.5588,QQQ,QQQ,15m,15m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-011,15m,SPY,baseline,1,100000.00,101288.54,1288.54,1.2885,102,0.3529,1.0689,2558.09,2.5581,7,554.96,-283.18,36.0000,SPY,SPY,15m,15m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-011,15m,SPY,stress_high,1,100000.00,93552.02,-6447.98,-6.4480,102,0.3529,0.7190,7709.02,7.7090,7,458.20,-347.62,36.0000,SPY,SPY,15m,15m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-011,15m,SPY,stress_low,1,100000.00,99296.98,-703.02,-0.7030,102,0.3529,0.9645,3002.34,3.0023,7,530.08,-299.79,36.0000,SPY,SPY,15m,15m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-011,15m,TSLA,baseline,1,100000.00,89723.19,-10276.81,-10.2768,33,0.1212,0.2672,10276.81,10.2768,11,936.81,-483.59,99.3636,TSLA,TSLA,15m,15m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-011,15m,TSLA,stress_high,1,100000.00,88695.76,-11304.24,-11.3042,33,0.1212,0.2400,11304.24,11.3042,11,892.51,-512.91,99.3636,TSLA,TSLA,15m,15m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-011,15m,TSLA,stress_low,1,100000.00,89465.26,-10534.74,-10.5347,33,0.1212,0.2601,10534.74,10.5347,11,925.69,-490.95,99.3636,TSLA,TSLA,15m,15m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-011,5m,NVDA,baseline,1,100000.00,100406.94,406.94,0.4069,2,0.5000,1.8095,502.72,0.5027,1,909.67,-502.72,4.0000,NVDA,NVDA,5m,5m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-011,5m,NVDA,stress_high,1,100000.00,100246.50,246.50,0.2465,2,0.5000,1.4232,582.53,0.5825,1,829.03,-582.53,4.0000,NVDA,NVDA,5m,5m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-011,5m,NVDA,stress_low,1,100000.00,100366.82,366.82,0.3668,2,0.5000,1.7018,522.67,0.5227,1,889.49,-522.67,4.0000,NVDA,NVDA,5m,5m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-011,5m,QQQ,baseline,1,100000.00,99869.42,-130.58,-0.1306,26,0.3077,0.9787,2865.40,2.8654,6,748.83,-340.07,114.4231,QQQ,QQQ,5m,5m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-011,5m,QQQ,stress_high,1,100000.00,97923.17,-2076.83,-2.0768,26,0.3077,0.7207,3786.39,3.7864,6,670.00,-413.16,114.4231,QQQ,QQQ,5m,5m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-011,5m,QQQ,stress_low,1,100000.00,99379.40,-620.60,-0.6206,26,0.3077,0.9038,3065.24,3.0652,6,728.99,-358.47,114.4231,QQQ,QQQ,5m,5m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-011,5m,SPY,baseline,1,100000.00,94699.51,-5300.49,-5.3005,30,0.0667,0.1781,5300.49,5.3005,12,574.12,-230.31,95.8000,SPY,SPY,5m,5m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-011,5m,SPY,stress_high,1,100000.00,92509.70,-7490.30,-7.4903,30,0.0667,0.1188,7490.30,7.4903,12,505.11,-303.59,95.8000,SPY,SPY,5m,5m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-011,5m,SPY,stress_low,1,100000.00,94147.41,-5852.59,-5.8526,30,0.0667,0.1598,5852.59,5.8526,12,556.71,-248.79,95.8000,SPY,SPY,5m,5m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-011,5m,TSLA,baseline,1,100000.00,101434.87,1434.87,1.4349,6,0.5000,1.9248,1043.12,1.0431,2,995.49,-517.20,203.8333,TSLA,TSLA,5m,5m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-011,5m,TSLA,stress_high,1,100000.00,101205.19,1205.19,1.2052,6,0.5000,1.7228,1125.08,1.1251,2,957.53,-555.80,203.8333,TSLA,TSLA,5m,5m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-011,5m,TSLA,stress_low,1,100000.00,101377.41,1377.41,1.3774,6,0.5000,1.8715,1063.64,1.0636,2,985.99,-526.85,203.8333,TSLA,TSLA,5m,5m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-013,15m,NVDA,baseline,1,100000.00,98255.49,-1744.51,-1.7445,331,0.3444,0.9812,11479.54,11.4795,13,797.38,-426.94,53.1037,NVDA,NVDA,15m,15m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-013,15m,NVDA,stress_high,1,100000.00,80591.13,-19408.87,-19.4089,331,0.3444,0.7992,25069.73,25.0697,13,677.43,-445.33,53.1037,NVDA,NVDA,15m,15m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-013,15m,NVDA,stress_low,1,100000.00,93507.17,-6492.83,-6.4928,331,0.3444,0.9308,14126.67,14.1267,13,765.53,-432.09,53.1037,NVDA,NVDA,15m,15m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-013,15m,QQQ,baseline,1,100000.00,87200.53,-12799.47,-12.7995,373,0.3137,0.7972,16531.11,16.5311,12,430.11,-246.57,25.5746,QQQ,QQQ,15m,15m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-013,15m,QQQ,stress_high,1,100000.00,65233.46,-34766.54,-34.7665,373,0.3056,0.5108,36149.95,36.1500,16,318.39,-274.37,25.5746,QQQ,QQQ,15m,15m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-013,15m,QQQ,stress_low,1,100000.00,81099.14,-18900.86,-18.9009,373,0.3137,0.7110,21551.39,21.5514,12,397.49,-255.50,25.5746,QQQ,QQQ,15m,15m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-013,15m,SPY,baseline,1,100000.00,93555.17,-6444.83,-6.4448,382,0.3403,0.8633,10841.96,10.8420,11,313.05,-187.07,23.5366,SPY,SPY,15m,15m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-013,15m,SPY,stress_high,1,100000.00,69161.71,-30838.29,-30.8383,382,0.3037,0.4654,31229.36,31.2294,11,231.46,-216.87,23.5366,SPY,SPY,15m,15m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-013,15m,SPY,stress_low,1,100000.00,86751.51,-13248.49,-13.2485,382,0.3351,0.7354,15466.95,15.4670,11,287.63,-197.11,23.5366,SPY,SPY,15m,15m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-013,15m,TSLA,baseline,1,100000.00,88158.84,-11841.16,-11.8412,348,0.3103,0.8880,18610.15,18.6102,14,869.17,-440.46,46.0086,TSLA,TSLA,15m,15m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-013,15m,TSLA,stress_high,1,100000.00,72321.59,-27678.41,-27.6784,348,0.3103,0.7453,30593.62,30.5936,14,750.04,-452.85,46.0086,TSLA,TSLA,15m,15m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-013,15m,TSLA,stress_low,1,100000.00,83901.89,-16098.11,-16.0981,348,0.3103,0.8489,21499.53,21.4995,14,837.74,-444.06,46.0086,TSLA,TSLA,15m,15m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-013,1d,NVDA,baseline,1,100000.00,109352.88,9352.88,9.3529,23,0.6087,2.9342,1658.73,1.6587,3,1013.45,-537.27,49.7726,NVDA,NVDA,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-013,1d,NVDA,stress_high,1,100000.00,108791.14,8791.14,8.7911,23,0.6087,2.7422,1723.08,1.7231,3,988.36,-560.65,49.7726,NVDA,NVDA,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-013,1d,NVDA,stress_low,1,100000.00,109212.20,9212.20,9.2122,23,0.6087,2.8846,1674.87,1.6749,3,1007.17,-543.13,49.7726,NVDA,NVDA,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-013,1d,QQQ,baseline,1,100000.00,102751.93,2751.93,2.7519,97,0.3402,1.0993,4778.30,4.7783,13,923.45,-433.16,16.3680,QQQ,QQQ,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-013,1d,QQQ,stress_high,1,100000.00,97938.78,-2061.22,-2.0612,97,0.3402,0.9318,5913.84,5.9138,13,852.73,-471.90,16.3680,QQQ,QQQ,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-013,1d,QQQ,stress_low,1,100000.00,101527.19,1527.19,1.5272,97,0.3402,1.0539,5068.67,5.0687,13,905.47,-443.02,16.3680,QQQ,QQQ,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-013,1d,SPY,baseline,1,100000.00,90284.96,-9715.04,-9.7150,105,0.2667,0.6878,11202.23,11.2022,13,764.26,-404.08,19.7582,SPY,SPY,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-013,1d,SPY,stress_high,1,100000.00,85167.15,-14832.85,-14.8329,105,0.2667,0.5656,15807.60,15.8076,13,689.61,-443.40,19.7582,SPY,SPY,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-013,1d,SPY,stress_low,1,100000.00,88977.69,-11022.31,-11.0223,105,0.2667,0.6544,12061.20,12.0612,13,745.25,-414.15,19.7582,SPY,SPY,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-013,1d,TSLA,baseline,1,100000.00,98803.75,-1196.25,-1.1963,3,0.0000,0.0000,1196.25,1.1963,3,0.00,-398.75,2.4615,TSLA,TSLA,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-013,1d,TSLA,stress_high,1,100000.00,98690.86,-1309.14,-1.3091,3,0.0000,0.0000,1309.14,1.3091,3,0.00,-436.38,2.4615,TSLA,TSLA,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-013,1d,TSLA,stress_low,1,100000.00,98775.52,-1224.48,-1.2245,3,0.0000,0.0000,1224.48,1.2245,3,0.00,-408.16,2.4615,TSLA,TSLA,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-013,1h,NVDA,baseline,1,100000.00,103177.41,3177.41,3.1774,58,0.3621,1.1865,6147.54,6.1475,8,962.70,-460.52,66.7931,NVDA,NVDA,1h,1h,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-013,1h,NVDA,stress_high,1,100000.00,100640.36,640.36,0.6404,58,0.3621,1.0346,7369.35,7.3694,8,911.42,-499.99,66.7931,NVDA,NVDA,1h,1h,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-013,1h,NVDA,stress_low,1,100000.00,102537.35,2537.35,2.5374,58,0.3621,1.1458,6454.57,6.4546,8,949.75,-470.47,66.7931,NVDA,NVDA,1h,1h,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-013,1h,QQQ,baseline,1,100000.00,94762.53,-5237.47,-5.2375,69,0.2464,0.7079,9486.96,9.4870,9,746.65,-344.82,29.8986,QQQ,QQQ,1h,1h,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-013,1h,QQQ,stress_high,1,100000.00,90345.02,-9654.98,-9.6550,69,0.2464,0.5403,12075.88,12.0759,9,667.52,-403.90,29.8986,QQQ,QQQ,1h,1h,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-013,1h,QQQ,stress_low,1,100000.00,93638.61,-6361.39,-6.3614,69,0.2464,0.6600,10141.07,10.1411,9,726.49,-359.84,29.8986,QQQ,QQQ,1h,1h,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-013,1h,SPY,baseline,1,100000.00,94659.40,-5340.60,-5.3406,88,0.3068,0.7042,6695.75,6.6958,7,470.94,-296.00,21.2045,SPY,SPY,1h,1h,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-013,1h,SPY,stress_high,1,100000.00,88580.66,-11419.34,-11.4193,88,0.2955,0.4760,11442.59,11.4426,7,399.04,-351.52,21.2045,SPY,SPY,1h,1h,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-013,1h,SPY,stress_low,1,100000.00,93102.13,-6897.87,-6.8979,88,0.3068,0.6372,7376.81,7.3768,7,448.72,-311.69,21.2045,SPY,SPY,1h,1h,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-013,1h,TSLA,baseline,1,100000.00,94392.90,-5607.10,-5.6071,51,0.2549,0.6833,8291.07,8.2911,8,930.45,-465.87,56.4510,TSLA,TSLA,1h,1h,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-013,1h,TSLA,stress_high,1,100000.00,92748.63,-7251.37,-7.2514,51,0.2549,0.6156,9317.64,9.3176,8,893.32,-496.43,56.4510,TSLA,TSLA,1h,1h,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-013,1h,TSLA,stress_low,1,100000.00,93979.19,-6020.81,-6.0208,51,0.2549,0.6654,8548.76,8.5488,8,921.10,-473.56,56.4510,TSLA,TSLA,1h,1h,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-013,5m,NVDA,baseline,1,100000.00,81929.86,-18070.14,-18.0701,1047,0.3314,0.9069,28461.03,28.4610,13,507.52,-277.40,34.5904,NVDA,NVDA,5m,5m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-013,5m,NVDA,stress_high,1,100000.00,37344.30,-62655.70,-62.6557,1047,0.3266,0.6409,63239.37,63.2394,13,326.90,-247.46,34.5904,NVDA,NVDA,5m,5m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-013,5m,NVDA,stress_low,1,100000.00,67322.84,-32677.16,-32.6772,1047,0.3314,0.8274,35730.85,35.7309,13,451.46,-270.48,34.5904,NVDA,NVDA,5m,5m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-013,5m,QQQ,baseline,1,100000.00,88499.50,-11500.50,-11.5005,1091,0.3391,0.8883,13550.85,13.5509,14,247.07,-142.74,37.0504,QQQ,QQQ,5m,5m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-013,5m,QQQ,stress_high,1,100000.00,37148.78,-62851.22,-62.8512,1091,0.2768,0.4144,62851.22,62.8512,17,147.25,-136.02,37.0504,QQQ,QQQ,5m,5m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-013,5m,QQQ,stress_low,1,100000.00,71239.35,-28760.65,-28.7607,1091,0.3355,0.7264,29084.80,29.0848,14,208.63,-144.99,37.0504,QQQ,QQQ,5m,5m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-013,5m,SPY,baseline,1,100000.00,74106.77,-25893.23,-25.8932,1099,0.3139,0.6694,26452.20,26.4522,18,151.95,-103.87,32.8362,SPY,SPY,5m,5m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-013,5m,SPY,stress_high,1,100000.00,30866.31,-69133.69,-69.1337,1099,0.2238,0.2359,69133.69,69.1337,35,86.77,-106.07,32.8362,SPY,SPY,5m,5m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-013,5m,SPY,stress_low,1,100000.00,59537.84,-40462.16,-40.4622,1099,0.3039,0.5092,40464.43,40.4644,18,125.69,-107.77,32.8362,SPY,SPY,5m,5m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-013,5m,TSLA,baseline,1,100000.00,73080.54,-26919.46,-26.9195,1074,0.3231,0.8703,29603.26,29.6033,15,520.61,-285.51,35.6235,TSLA,TSLA,5m,5m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-013,5m,TSLA,stress_high,1,100000.00,33120.97,-66879.03,-66.8790,1074,0.3222,0.6284,66879.03,66.8790,15,326.83,-247.20,35.6235,TSLA,TSLA,5m,5m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-013,5m,TSLA,stress_low,1,100000.00,59965.54,-40034.46,-40.0345,1074,0.3231,0.8001,41332.67,41.3327,15,461.76,-275.47,35.6235,TSLA,TSLA,5m,5m,normal_density_review,completed_capital_test
strategy_timeframe,M10-PA-003,15m,,baseline,4,400000.00,393766.09,-6233.91,-1.5585,1118,0.3444,0.9819,64320.67,16.0802,16,877.08,-469.18,232.6996,TSLA,QQQ,15m,15m,normal_density_review,completed_capital_test
strategy_timeframe,M10-PA-003,15m,,stress_high,4,400000.00,344563.06,-55436.94,-13.8592,1118,0.3435,0.8444,88900.50,22.2251,16,783.15,-485.24,232.6996,TSLA,SPY,15m,15m,normal_density_review,completed_capital_test
strategy_timeframe,M10-PA-003,15m,,stress_low,4,400000.00,380757.38,-19242.62,-4.8107,1118,0.3444,0.9446,70739.26,17.6848,16,852.04,-473.78,232.6996,TSLA,SPY,15m,15m,normal_density_review,completed_capital_test
strategy_timeframe,M10-PA-003,1h,,baseline,4,400000.00,389146.22,-10853.78,-2.7134,262,0.3130,0.8767,32583.45,8.1459,15,941.00,-488.98,179.2595,NVDA,SPY,1h,1h,normal_density_review,completed_capital_test
strategy_timeframe,M10-PA-003,1h,,stress_high,4,400000.00,382146.43,-17853.57,-4.4634,262,0.3130,0.8066,37603.87,9.4010,15,907.81,-512.74,179.2595,TSLA,SPY,1h,1h,normal_density_review,completed_capital_test
strategy_timeframe,M10-PA-003,1h,,stress_low,4,400000.00,387380.09,-12619.91,-3.1550,262,0.3130,0.8584,33852.30,8.4631,15,932.64,-494.98,179.2595,NVDA,SPY,1h,1h,normal_density_review,completed_capital_test
strategy_timeframe,M10-PA-003,5m,,baseline,4,400000.00,362656.34,-37343.66,-9.3359,3510,0.3393,0.9580,96050.05,24.0125,27,715.89,-383.77,269.8472,NVDA,QQQ,5m,5m,normal_density_review,completed_capital_test
strategy_timeframe,M10-PA-003,5m,,stress_high,4,400000.00,213220.74,-186779.26,-46.6948,3510,0.3379,0.7687,207686.69,51.9217,27,523.50,-347.53,269.8472,NVDA,QQQ,5m,5m,normal_density_review,completed_capital_test
strategy_timeframe,M10-PA-003,5m,,stress_low,4,400000.00,316978.63,-83021.37,-20.7553,3510,0.3393,0.9044,122592.61,30.6482,27,659.81,-374.67,269.8472,NVDA,QQQ,5m,5m,normal_density_review,completed_capital_test
strategy_timeframe,M10-PA-008,15m,,baseline,4,400000.00,428710.65,28710.65,7.1777,941,0.3624,1.1020,43524.32,10.8811,14,909.77,-469.20,219.4309,TSLA,NVDA,15m,15m,normal_density_review,completed_capital_test
strategy_timeframe,M10-PA-008,15m,,stress_high,4,400000.00,384480.38,-15519.62,-3.8799,941,0.3624,0.9474,64214.84,16.0537,14,819.77,-491.77,219.4309,TSLA,NVDA,15m,15m,normal_density_review,completed_capital_test
strategy_timeframe,M10-PA-008,15m,,stress_low,4,400000.00,417131.59,17131.59,4.2829,941,0.3624,1.0601,48495.81,12.1240,14,886.38,-475.21,219.4309,TSLA,NVDA,15m,15m,normal_density_review,completed_capital_test
