grain,strategy_id,timeframe,symbol,cost_tier,account_count,initial_capital,final_equity,net_profit,return_percent,trade_count,win_rate,profit_factor,max_drawdown,max_drawdown_percent,max_consecutive_losses,average_win,average_loss,average_holding_bars,best_symbol,worst_symbol,best_timeframe,worst_timeframe,quality_flag,status
strategy_timeframe_symbol,M10-PA-002,1d,SPY,stress_low,1,100000.00,94144.51,-5855.49,-5.8555,327,0.3394,0.9404,17125.34,17.1253,11,832.08,-454.70,39.1019,SPY,SPY,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-002,1d,TSLA,baseline,1,100000.00,116629.59,16629.59,16.6296,258,0.3760,1.1944,6952.52,6.9525,13,1053.32,-531.32,49.3757,TSLA,TSLA,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-002,1d,TSLA,stress_high,1,100000.00,113768.24,13768.24,13.7682,258,0.3760,1.1599,7214.25,7.2143,13,1029.83,-534.94,49.3757,TSLA,TSLA,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-002,1d,TSLA,stress_low,1,100000.00,115907.62,15907.62,15.9076,258,0.3760,1.1856,7018.01,7.0180,13,1047.40,-532.24,49.3757,TSLA,TSLA,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-002,1h,NVDA,baseline,1,100000.00,92752.99,-7247.01,-7.2470,168,0.3095,0.8729,14717.99,14.7180,11,956.92,-491.44,69.1369,NVDA,NVDA,1h,1h,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-002,1h,NVDA,stress_high,1,100000.00,88472.18,-11527.82,-11.5278,168,0.3095,0.8041,16060.10,16.0601,11,909.86,-507.25,69.1369,NVDA,NVDA,1h,1h,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-002,1h,NVDA,stress_low,1,100000.00,91663.91,-8336.09,-8.3361,168,0.3095,0.8550,14971.13,14.9711,11,944.98,-495.48,69.1369,NVDA,NVDA,1h,1h,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-002,1h,QQQ,baseline,1,100000.00,112434.38,12434.38,12.4344,240,0.3792,1.1772,13800.48,13.8005,7,907.83,-471.00,64.3538,QQQ,QQQ,1h,1h,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-002,1h,QQQ,stress_high,1,100000.00,97052.93,-2947.07,-2.9471,240,0.3792,0.9604,21100.62,21.1006,7,785.80,-499.70,64.3538,QQQ,QQQ,1h,1h,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-002,1h,QQQ,stress_low,1,100000.00,108375.37,8375.37,8.3754,240,0.3792,1.1174,15755.40,15.7554,7,875.92,-478.75,64.3538,QQQ,QQQ,1h,1h,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-002,1h,SPY,baseline,1,100000.00,101950.72,1950.72,1.9507,230,0.3739,1.0340,14370.43,14.3704,13,689.35,-398.15,70.1522,SPY,SPY,1h,1h,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-002,1h,SPY,stress_high,1,100000.00,86890.70,-13109.30,-13.1093,230,0.3739,0.7893,21319.78,21.3198,13,571.07,-432.09,70.1522,SPY,SPY,1h,1h,normal_density_review,completed_capital_test
