strategy_id,symbol,timeframe,direction,signal_timestamp,entry_timestamp,entry_price,stop_price,target_price,risk_per_share,exit_timestamp,exit_price,exit_reason,gross_r,baseline_net_r,setup_notes
M10-PA-005,SPY,15m,short,2024-04-02T09:30:00-04:00,2024-04-02T09:45:00-04:00,517.480,522.795,506.850,5.315,2024-04-04T09:30:00-04:00,522.795,stop_hit,-1.0000,-1.0196,failed_upside_range_breakout
M10-PA-005,SPY,15m,long,2024-04-02T10:15:00-04:00,2024-04-02T10:30:00-04:00,517.170,516.480,518.550,0.690,2024-04-02T15:00:00-04:00,518.550,target_hit,2.0000,1.8499,failed_downside_range_breakout
M10-PA-005,SPY,15m,long,2024-04-02T10:15:00-04:00,2024-04-02T10:30:00-04:00,517.170,516.480,518.550,0.690,2024-04-02T15:00:00-04:00,518.550,target_hit,2.0000,1.8499,failed_downside_range_breakout
M10-PA-005,SPY,15m,short,2024-04-03T09:30:00-04:00,2024-04-03T09:45:00-04:00,518.310,518.980,516.970,0.670,2024-04-03T10:00:00-04:00,518.980,stop_hit,-1.0000,-1.1548,failed_upside_range_breakout
M10-PA-005,SPY,15m,short,2024-04-03T09:30:00-04:00,2024-04-03T09:45:00-04:00,518.310,518.980,516.970,0.670,2024-04-03T10:00:00-04:00,518.980,stop_hit,-1.0000,-1.1548,failed_upside_range_breakout
M10-PA-005,SPY,15m,short,2024-04-03T11:15:00-04:00,2024-04-03T11:30:00-04:00,520.820,520.950,520.560,0.130,2024-04-03T11:45:00-04:00,520.560,target_hit,2.0000,1.1989,failed_upside_range_breakout
M10-PA-005,SPY,15m,long,2024-04-03T15:30:00-04:00,2024-04-03T15:45:00-04:00,519.385,517.770,522.615,1.615,2024-04-04T09:30:00-04:00,522.615,target_hit,2.0000,1.9355,failed_downside_range_breakout
M10-PA-005,SPY,15m,short,2024-04-04T12:15:00-04:00,2024-04-04T12:30:00-04:00,523.520,523.867,522.826,0.347,2024-04-04T13:30:00-04:00,522.826,target_hit,2.0000,1.6985,failed_upside_range_breakout
M10-PA-005,SPY,15m,long,2024-04-05T09:30:00-04:00,2024-04-05T09:45:00-04:00,515.380,512.755,520.630,2.625,2024-04-09T09:30:00-04:00,520.630,target_hit,2.0000,1.9605,failed_downside_range_breakout
M10-PA-005,SPY,15m,long,2024-04-05T09:30:00-04:00,2024-04-05T09:45:00-04:00,515.380,512.755,520.630,2.625,2024-04-09T09:30:00-04:00,520.630,target_hit,2.0000,1.9605,failed_downside_range_breakout
M10-PA-005,SPY,15m,short,2024-04-05T13:00:00-04:00,2024-04-05T13:15:00-04:00,518.810,520.440,515.550,1.630,2024-04-09T09:30:00-04:00,520.440,stop_hit,-1.0000,-1.0638,failed_upside_range_breakout
M10-PA-005,SPY,15m,short,2024-04-09T09:45:00-04:00,2024-04-09T10:00:00-04:00,518.900,520.750,515.200,1.850,2024-04-09T10:30:00-04:00,515.200,target_hit,2.0000,1.9441,failed_upside_range_breakout
M10-PA-005,SPY,15m,long,2024-04-09T11:00:00-04:00,2024-04-09T11:15:00-04:00,515.640,514.350,518.220,1.290,2024-04-09T15:15:00-04:00,518.220,target_hit,2.0000,1.9199,failed_downside_range_breakout
M10-PA-005,SPY,15m,short,2024-04-10T09:30:00-04:00,2024-04-10T09:45:00-04:00,514.060,519.440,503.300,5.380,2024-04-11T14:30:00-04:00,519.440,stop_hit,-1.0000,-1.0192,failed_upside_range_breakout
M10-PA-005,SPY,15m,short,2024-04-10T09:30:00-04:00,2024-04-10T09:45:00-04:00,514.060,519.440,503.300,5.380,2024-04-11T14:30:00-04:00,519.440,stop_hit,-1.0000,-1.0192,failed_upside_range_breakout
M10-PA-005,SPY,15m,long,2024-04-10T10:00:00-04:00,2024-04-10T10:15:00-04:00,514.190,512.670,517.230,1.520,2024-04-10T13:00:00-04:00,512.670,stop_hit,-1.0000,-1.0676,failed_downside_range_breakout
